2013,6,26,2,4,0
Time,Allston North Bus Pos Seq Mag,Allston North Bus Pos Seq Ang,Allston South Bus Pos Seq Mag,Allston South Bus Pos Seq Ang,Alvey Dixonville Line Pos Seq Mag,Alvey Dixonville Line Pos Seq Ang,Alvey Marion Line Pos Seq Mag,Alvey Marion Line Pos Seq Ang,Big Eddy West Bus Pos Seq Mag,Big Eddy West Bus Pos Seq Ang,Big Eddy East Bus Pos Seq Mag,Big Eddy East Bus Pos Seq Ang,Captain Jack West Bus Pos Seq Mag,Captain Jack West Bus Pos Seq Ang,Captain Jack East Bus Pos Seq Mag,Captain Jack East Bus Pos Seq Ang,Central Ferry West Bus Pos Seq Mag,Central Ferry West Bus Pos Seq Ang,Central Ferry East Bus Pos Seq Mag,Central Ferry East Bus Pos Seq Ang,Custer North Bus Pos Seq Mag,Custer North Bus Pos Seq Ang,Custer South Bus Pos Seq Mag,Custer South Bus Pos Seq Ang,Echo Lake North Bus Pos Seq Mag,Echo Lake North Bus Pos Seq Ang,Echo Lake South Bus Pos Seq Mag,Echo Lake South Bus Pos Seq Ang,Garrison West Bus Pos Seq Mag,Garrison West Bus Pos Seq Ang,Garrison East Bus Pos Seq Mag,Garrison East Bus Pos Seq Ang,Grizzly North Bus Pos Seq Mag,Grizzly North Bus Pos Seq Ang,Grizzly South Bus Pos Seq Mag,Grizzly South Bus Pos Seq Ang,John Day West Bus Pos Seq Mag,John Day West Bus Pos Seq Ang,John Day East Bus Pos Seq Mag,John Day East Bus Pos Seq Ang,Keeler West Bus Pos Seq Mag,Keeler West Bus Pos Seq Ang,Keeler Allston Line Pos Seq Mag,Keeler Allston Line Pos Seq Ang,Malin North Bus Pos Seq Mag,Malin North Bus Pos Seq Ang,Malin South Bus Pos Seq Mag,Malin South Bus Pos Seq Ang,Marion North Bus Pos Seq Mag,Marion North Bus Pos Seq Ang,Marion South Bus Pos Seq Mag,Marion South Bus Pos Seq Ang,Monroe North Bus Pos Seq Mag,Monroe North Bus Pos Seq Ang,Monroe South Bus Pos Seq Mag,Monroe South Bus Pos Seq Ang,Ostrander West Bus Pos Seq Mag,Ostrander West Bus Pos Seq Ang,Ostrander East Bus Pos Seq Mag,Ostrander East Bus Pos Seq Ang,Paul North Bus Pos Seq Mag,Paul North Bus Pos Seq Ang,Paul South Bus Pos Seq Mag,Paul South Bus Pos Seq Ang,Pearl West Bus Pos Seq Mag,Pearl West Bus Pos Seq Ang,Pearl East Bus Pos Seq Mag,Pearl East Bus Pos Seq Ang,Rock Creek West Bus Pos Seq Mag,Rock Creek West Pos Seq Ang,Rock Creek Wautoma Line Pos Seq Mag,Rock Creek Wautoma Line Pos Seq Ang,Summer Lake Grizzly Line Pos Seq Mag,Summer Lake Grizzly Line Pos Seq Ang,Summer Lake Hemingway Line Pos Seq Mag,Summer Lake Hemingway Line Pos Seq Ang,Wautoma West Bus Pos Seq Mag,Wautoma West Bus Pos Seq Ang,Wautoma East Bus Pos Seq Mag,Wautoma East Bus Pos Seq Ang
0,538.232,91.4429,539.05,91.4223,551.685,79.947,552.149,79.9327,543.625,87.7723,542.782,87.9518,547.073,72.3295,546.962,72.321,545.753,103.929,545.553,103.939,549.448,96.1891,532.939,96.1006,540.656,100.867,540.528,100.87,549.59,122.15,549.627,122.147,539.52,82.0188,546.64,81.8943,544.083,89.2567,543.87,89.229,535.324,87.3945,534.479,87.553,546.331,72.1854,546.304,72.1941,549.049,83.1788,548.723,83.1974,541.395,99.8413,542.404,99.8135,535.837,87.4109,536.016,87.3979,542.485,94.7572,542.683,94.7325,537.89,86.5108,537.279,86.5161,543.573,91.8123,544.048,91.8061,547.739,76.7745,0,0,542.925,102.225,542.907,102.216
0.0166667,538.228,91.4245,539.047,91.4085,551.665,79.9329,552.129,79.9186,543.63,87.7586,542.745,87.9334,547.071,72.3151,546.96,72.3066,545.722,103.916,545.522,103.926,549.386,96.1716,532.921,96.0821,540.631,100.854,540.461,100.857,549.558,122.136,549.594,122.134,539.495,82.0045,546.616,81.8802,544.085,89.243,543.828,89.2153,535.332,87.376,534.484,87.5391,546.342,72.1668,546.303,72.1797,549.027,83.1603,548.695,83.1834,541.323,99.824,542.339,99.8008,535.845,87.3924,536.022,87.384,542.474,94.7435,542.672,94.7188,537.9,86.4924,537.29,86.4977,543.526,91.7987,544.044,91.7925,547.727,76.7603,0.0433013,-90,542.898,102.212,542.879,102.203
0.0333333,538.225,91.4107,539.044,91.3947,551.652,79.9144,552.117,79.9001,543.592,87.7448,542.749,87.9197,547.028,72.2994,546.972,72.288,545.743,103.906,545.491,103.913,549.372,96.1582,532.902,96.0636,540.556,100.836,540.437,100.844,549.585,122.124,549.599,122.117,539.471,81.9902,546.64,81.8622,544.043,89.2293,543.83,89.2016,535.338,87.3621,534.49,87.5252,546.341,72.1524,546.26,72.164,549.043,83.1468,548.711,83.17,541.301,99.8104,542.317,99.7872,535.851,87.3785,536.028,87.3701,542.464,94.7298,542.662,94.7052,537.951,86.4789,537.298,86.4839,543.521,91.7851,544.039,91.7788,547.725,76.7416,0.0433013,-90,542.879,102.203,542.852,102.189
0.05,538.223,91.4015,539.041,91.3809,551.675,79.9011,552.097,79.8861,543.597,87.7311,542.754,87.906,547.039,72.2807,546.929,72.2723,545.712,103.893,545.512,103.903,549.354,96.1402,532.889,96.0497,540.532,100.823,540.412,100.83,549.553,122.11,549.589,122.107,539.489,81.9766,546.616,81.8481,544.045,89.2156,543.832,89.1879,535.342,87.3528,534.539,87.5115,546.298,72.1366,546.272,72.1453,549.015,83.1328,548.683,83.156,541.278,99.7969,542.295,99.7737,535.898,87.3695,536.034,87.3562,542.457,94.7207,542.655,94.6961,537.957,86.4697,537.303,86.4746,543.517,91.7714,544.036,91.7651,547.712,76.7273,0,0,542.894,102.188,542.834,102.18
0.0666667,538.22,91.3922,539.039,91.3717,551.655,79.887,552.12,79.8728,543.601,87.722,542.757,87.8968,547.038,72.2664,546.927,72.2579,545.733,103.883,545.523,103.888,549.383,96.1262,532.875,96.0358,540.558,100.813,540.43,100.816,549.58,122.097,549.617,122.095,539.464,81.9623,546.634,81.8346,544.047,89.2019,543.834,89.1742,535.346,87.3436,534.497,87.5066,546.297,72.1223,546.27,72.1309,549.031,83.1194,548.699,83.1425,541.299,99.7826,542.316,99.7594,535.902,87.3602,536.038,87.347,542.446,94.707,542.647,94.6869,537.959,86.4651,537.308,86.4654,543.513,91.7577,544.033,91.756,547.7,76.7131,0,0,542.876,102.179,542.849,102.166
0.0833333,538.218,91.383,539.037,91.3625,551.628,79.8774,552.092,79.8632,543.606,87.7083,542.762,87.8831,547.023,72.2564,546.926,72.2436,545.744,103.869,545.502,103.88,549.412,96.1123,532.904,96.0214,540.576,100.799,540.457,100.806,549.571,122.087,549.607,122.085,539.482,81.9486,546.61,81.8205,544.048,89.1883,543.836,89.1606,535.305,87.3387,534.501,87.4973,546.296,72.1079,546.269,72.1166,549.003,83.1054,548.714,83.129,541.327,99.7727,542.336,99.7451,535.863,87.3508,536.042,87.3378,542.439,94.6979,542.637,94.6733,537.921,86.4556,537.268,86.4605,543.509,91.744,544.029,91.7423,547.73,76.6998,0,0,542.891,102.165,542.873,102.156
0.1,538.172,91.3693,539.034,91.3487,551.651,79.8641,552.073,79.8491,543.611,87.6946,542.724,87.8693,547.021,72.242,546.924,72.2292,545.713,103.855,545.513,103.865,549.441,96.0983,532.934,96.0071,540.637,100.783,540.475,100.791,549.598,122.075,549.612,122.069,539.458,81.9343,546.628,81.807,544.05,89.1791,543.838,89.1469,535.311,87.3248,534.464,87.4832,546.294,72.0936,546.254,72.1065,549.019,83.0919,548.687,83.115,541.348,99.7584,542.357,99.7308,535.826,87.3367,536.003,87.3283,542.432,94.6888,542.669,94.6592,537.886,86.4415,537.276,86.4467,543.507,91.7349,544.025,91.7287,547.718,76.6856,0,0,542.906,102.151,542.845,102.143
0.116667,538.212,91.3554,539.031,91.3349,551.631,79.85,552.053,79.835,543.573,87.6807,542.728,87.8556,547.02,72.2277,546.922,72.2149,545.734,103.845,545.524,103.851,549.428,96.0849,532.963,95.9927,540.663,100.774,540.501,100.782,549.625,122.062,549.603,122.058,539.476,81.9206,546.604,81.7929,544.052,89.1655,543.839,89.1378,535.274,87.3107,534.469,87.4693,546.293,72.0792,546.266,72.0878,548.991,83.0779,548.659,83.101,541.376,99.7486,542.385,99.721,535.832,87.3228,535.966,87.3142,542.464,94.6748,542.662,94.6501,537.894,86.4277,537.243,86.428,543.503,91.7212,544.021,91.715,547.705,76.6713,0,0,542.888,102.142,542.86,102.128
0.133333,538.209,91.3415,539.029,91.3257,551.611,79.836,552.076,79.8218,543.578,87.6671,542.733,87.8419,547.018,72.2133,546.921,72.2005,545.703,103.832,545.503,103.842,549.457,96.0709,532.95,95.9788,540.647,100.765,540.519,100.767,549.616,122.052,549.653,122.05,539.494,81.907,546.623,81.7794,544.053,89.1518,543.841,89.1241,535.323,87.2971,534.475,87.4554,546.292,72.0648,546.265,72.0735,549.007,83.0644,548.675,83.0875,541.396,99.7343,542.363,99.7075,535.838,87.3089,535.972,87.3003,542.454,94.6611,542.652,94.6364,537.902,86.4139,537.295,86.4144,543.499,91.7075,544.017,91.7013,547.693,76.657,0,0,542.903,102.127,542.842,102.119
0.15,538.207,91.3323,539.026,91.3119,551.634,79.8227,552.064,79.8033,543.584,87.6534,542.737,87.8327,547.017,72.199,546.919,72.1862,545.724,103.822,545.514,103.828,549.443,96.0575,532.936,95.9649,540.665,100.75,540.503,100.758,549.607,122.042,549.644,122.04,539.47,81.8927,546.598,81.7653,544.055,89.1381,543.843,89.1104,535.329,87.2832,534.479,87.4461,546.291,72.0505,546.251,72.0634,548.98,83.0504,548.691,83.0741,541.374,99.7207,542.391,99.6977,535.842,87.2997,535.978,87.2865,542.447,94.652,542.688,94.627,537.911,86.4001,537.257,86.4049,543.495,91.6938,544.013,91.6876,547.681,76.6428,0,0,542.885,102.118,542.857,102.105
