2013,6,26,2,5,0
Time,Allston North Bus Pos Seq Mag,Allston North Bus Pos Seq Ang,Allston South Bus Pos Seq Mag,Allston South Bus Pos Seq Ang,Alvey Dixonville Line Pos Seq Mag,Alvey Dixonville Line Pos Seq Ang,Alvey Marion Line Pos Seq Mag,Alvey Marion Line Pos Seq Ang,Big Eddy West Bus Pos Seq Mag,Big Eddy West Bus Pos Seq Ang,Big Eddy East Bus Pos Seq Mag,Big Eddy East Bus Pos Seq Ang,Captain Jack West Bus Pos Seq Mag,Captain Jack West Bus Pos Seq Ang,Captain Jack East Bus Pos Seq Mag,Captain Jack East Bus Pos Seq Ang,Central Ferry West Bus Pos Seq Mag,Central Ferry West Bus Pos Seq Ang,Central Ferry East Bus Pos Seq Mag,Central Ferry East Bus Pos Seq Ang,Custer North Bus Pos Seq Mag,Custer North Bus Pos Seq Ang,Custer South Bus Pos Seq Mag,Custer South Bus Pos Seq Ang,Echo Lake North Bus Pos Seq Mag,Echo Lake North Bus Pos Seq Ang,Echo Lake South Bus Pos Seq Mag,Echo Lake South Bus Pos Seq Ang,Garrison West Bus Pos Seq Mag,Garrison West Bus Pos Seq Ang,Garrison East Bus Pos Seq Mag,Garrison East Bus Pos Seq Ang,Grizzly North Bus Pos Seq Mag,Grizzly North Bus Pos Seq Ang,Grizzly South Bus Pos Seq Mag,Grizzly South Bus Pos Seq Ang,John Day West Bus Pos Seq Mag,John Day West Bus Pos Seq Ang,John Day East Bus Pos Seq Mag,John Day East Bus Pos Seq Ang,Keeler West Bus Pos Seq Mag,Keeler West Bus Pos Seq Ang,Keeler Allston Line Pos Seq Mag,Keeler Allston Line Pos Seq Ang,Malin North Bus Pos Seq Mag,Malin North Bus Pos Seq Ang,Malin South Bus Pos Seq Mag,Malin South Bus Pos Seq Ang,Marion North Bus Pos Seq Mag,Marion North Bus Pos Seq Ang,Marion South Bus Pos Seq Mag,Marion South Bus Pos Seq Ang,Monroe North Bus Pos Seq Mag,Monroe North Bus Pos Seq Ang,Monroe South Bus Pos Seq Mag,Monroe South Bus Pos Seq Ang,Ostrander West Bus Pos Seq Mag,Ostrander West Bus Pos Seq Ang,Ostrander East Bus Pos Seq Mag,Ostrander East Bus Pos Seq Ang,Paul North Bus Pos Seq Mag,Paul North Bus Pos Seq Ang,Paul South Bus Pos Seq Mag,Paul South Bus Pos Seq Ang,Pearl West Bus Pos Seq Mag,Pearl West Bus Pos Seq Ang,Pearl East Bus Pos Seq Mag,Pearl East Bus Pos Seq Ang,Rock Creek West Bus Pos Seq Mag,Rock Creek West Pos Seq Ang,Rock Creek Wautoma Line Pos Seq Mag,Rock Creek Wautoma Line Pos Seq Ang,Summer Lake Grizzly Line Pos Seq Mag,Summer Lake Grizzly Line Pos Seq Ang,Summer Lake Hemingway Line Pos Seq Mag,Summer Lake Hemingway Line Pos Seq Ang,Wautoma West Bus Pos Seq Mag,Wautoma West Bus Pos Seq Ang,Wautoma East Bus Pos Seq Mag,Wautoma East Bus Pos Seq Ang
0.166667,538.467,-56.5195,539.284,-56.5383,552.393,-67.6306,552.85,-67.6452,544.062,-59.9067,543.178,-59.7311,548.197,-75.0406,548.091,-75.047,545.924,-43.8174,545.68,-43.8104,550.066,-52.2109,533.571,-52.3024,540.731,-47.2164,540.575,-47.2073,549.732,-25.4872,549.75,-25.4913,540.42,-65.5029,547.537,-65.628,544.576,-58.394,544.357,-58.4227,535.577,-60.5085,534.761,-60.3524,547.484,-75.1801,547.422,-75.169,549.66,-64.4342,549.327,-64.4126,541.525,-48.3451,542.521,-48.3714,536.154,-60.4371,536.305,-60.4462,542.678,-53.2362,542.87,-53.2626,538.23,-61.3689,537.611,-61.3645,543.956,-55.8659,544.46,-55.8689,548.823,-70.6287,0,0,543.269,-45.6394,543.21,-45.6524
0.183333,538.453,-56.4633,539.27,-56.4822,552.414,-67.5781,552.871,-67.5928,544.055,-59.8535,543.194,-59.6739,548.206,-74.9846,548.088,-74.9954,545.904,-43.7627,545.691,-43.759,550.05,-52.1468,533.527,-52.24,540.679,-47.155,540.554,-47.149,549.722,-25.4327,549.741,-25.4368,540.421,-65.4474,547.537,-65.5733,544.545,-58.3385,544.326,-58.3671,535.602,-60.4568,534.771,-60.2942,547.48,-75.1284,547.419,-75.1173,549.67,-64.3797,549.338,-64.358,541.493,-48.2869,542.489,-48.3133,536.142,-60.3831,536.293,-60.3923,542.634,-53.1813,542.886,-53.2069,538.209,-61.3152,537.591,-61.3107,543.948,-55.8102,544.452,-55.8132,548.818,-70.5758,0,0,543.233,-45.5845,543.204,-45.5943
0.2,538.44,-56.4071,539.257,-56.4261,552.413,-67.5197,552.869,-67.5344,544.032,-59.7941,543.189,-59.6206,548.162,-74.9318,548.098,-74.9394,545.915,-43.7113,545.703,-43.7011,550.043,-52.089,533.519,-52.1805,540.658,-47.0966,540.534,-47.0906,549.771,-25.3803,549.79,-25.3844,540.422,-65.3919,547.537,-65.5185,544.551,-58.2853,544.355,-58.3101,535.573,-60.3965,534.761,-60.2402,547.488,-75.0724,547.427,-75.0613,549.642,-64.3232,549.349,-64.3035,541.462,-48.2287,542.457,-48.2552,536.152,-60.3251,536.302,-60.3343,542.651,-53.1255,542.868,-53.1484,538.21,-61.2575,537.592,-61.2529,543.941,-55.7546,544.445,-55.7576,548.827,-70.5186,0,0,543.228,-45.5264,543.198,-45.5361
0.216667,538.427,-56.3508,539.244,-56.3699,552.411,-67.4613,552.868,-67.4761,544.048,-59.737,543.168,-59.5611,548.172,-74.8759,548.108,-74.8834,545.928,-43.6534,545.684,-43.6464,550.002,-52.0285,533.511,-52.1209,540.638,-47.0382,540.514,-47.0322,549.763,-25.3258,549.782,-25.3299,540.424,-65.3364,547.556,-65.4597,544.581,-58.2283,544.325,-58.2545,535.561,-60.3425,534.734,-60.1797,547.455,-75.0152,547.436,-75.0052,549.673,-64.2646,549.34,-64.2429,541.46,-48.1671,542.455,-48.1936,536.162,-60.2672,536.313,-60.2764,542.635,-53.067,542.851,-53.0899,538.174,-61.1975,537.556,-61.1928,543.934,-55.6989,544.438,-55.702,548.823,-70.4657,0,0,543.223,-45.4683,543.224,-45.4812
0.233333,538.415,-56.2946,539.232,-56.3138,552.434,-67.4088,552.851,-67.4219,544.042,-59.6838,543.186,-59.5039,548.182,-74.8199,548.076,-74.8263,545.941,-43.5956,545.698,-43.5886,550.022,-51.9672,533.53,-52.0577,540.68,-46.9796,540.526,-46.9769,549.794,-25.2693,549.813,-25.2734,540.426,-65.281,547.557,-65.4049,544.574,-58.1689,544.355,-58.1975,535.572,-60.2844,534.724,-60.1256,547.464,-74.9591,547.403,-74.948,549.646,-64.2081,549.353,-64.1883,541.462,-48.1119,542.486,-48.1352,536.152,-60.2132,536.302,-60.2224,542.653,-53.0112,542.869,-53.0341,538.214,-61.1419,537.596,-61.1372,543.928,-55.6432,544.432,-55.6464,548.793,-70.407,0,0,543.25,-45.4134,543.22,-45.4231
0.25,538.487,-56.2333,539.304,-56.2525,552.451,-67.3463,552.907,-67.3612,544.08,-59.6228,543.204,-59.4467,548.152,-74.7627,548.087,-74.7703,545.923,-43.5409,545.711,-43.5307,550.036,-51.8995,533.516,-51.9916,540.661,-46.9213,540.537,-46.9152,549.787,-25.2148,549.806,-25.2189,540.447,-65.2213,547.576,-65.3461,544.605,-58.112,544.349,-58.1381,535.604,-60.2224,534.78,-60.0595,547.474,-74.9031,547.413,-74.892,549.677,-64.1495,549.384,-64.1297,541.461,-48.0503,542.485,-48.0736,536.206,-60.1472,536.357,-60.1564,542.697,-52.9518,542.887,-52.9784,538.259,-61.0761,537.64,-61.0713,543.947,-55.5838,544.451,-55.587,548.805,-70.3498,0,0,543.276,-45.352,543.216,-45.3649
0.266667,538.513,-56.163,539.329,-56.1824,552.452,-67.2879,552.868,-67.3011,544.082,-59.5594,543.207,-59.3832,548.174,-74.7024,548.098,-74.7143,545.939,-43.4767,545.726,-43.4729,550.057,-51.8382,533.51,-51.9321,540.673,-46.8595,540.548,-46.8535,549.799,-25.1644,549.799,-25.1644,540.429,-65.1598,547.597,-65.2872,544.6,-58.0526,544.38,-58.0811,535.664,-60.146,534.82,-59.987,547.442,-74.8458,547.423,-74.8359,549.67,-64.089,549.378,-64.0691,541.49,-47.9852,542.485,-48.0121,536.208,-60.0726,536.396,-60.0842,542.7,-52.8832,542.889,-52.9098,538.308,-61,537.652,-60.9929,543.991,-55.5206,544.495,-55.5239,548.816,-70.2927,0,0,543.243,-45.2906,543.243,-45.3036
0.283333,538.479,-56.094,539.295,-56.1134,552.43,-67.2236,552.886,-67.2386,544.062,-59.5,543.189,-59.3237,548.145,-74.6452,548.069,-74.6571,545.954,-43.4189,545.711,-43.4117,550.046,-51.7741,533.532,-51.8689,540.714,-46.7945,540.56,-46.7917,549.774,-25.1058,549.832,-25.1079,540.412,-65.0982,547.578,-65.2264,544.595,-57.9932,544.338,-58.0193,535.585,-60.077,534.765,-59.9139,547.453,-74.7898,547.403,-74.7743,549.664,-64.0284,549.372,-64.0085,541.491,-47.9236,542.485,-47.9506,536.167,-60.006,536.317,-60.0153,542.711,-52.8211,542.901,-52.8477,538.24,-60.9275,537.563,-60.9243,543.951,-55.4623,544.479,-55.4619,548.788,-70.234,0,0,543.271,-45.2293,543.24,-45.239
0.3,538.445,-56.0416,539.285,-56.0573,552.431,-67.1653,552.87,-67.1844,544.043,-59.4406,543.172,-59.2642,548.157,-74.5893,548.039,-74.6,545.94,-43.3577,545.727,-43.3539,550.034,-51.71,533.519,-51.8028,540.698,-46.7361,540.573,-46.73,549.807,-25.0493,549.826,-25.0534,540.398,-65.0469,547.542,-65.1698,544.59,-57.9338,544.37,-57.9622,535.538,-60.0207,534.698,-59.8615,547.422,-74.7326,547.362,-74.7214,549.697,-63.9698,549.366,-63.9479,541.492,-47.8619,542.515,-47.8857,536.122,-59.9498,536.287,-59.9653,542.663,-52.7598,542.852,-52.7864,538.165,-60.8755,537.526,-60.8746,543.947,-55.4067,544.475,-55.4063,548.786,-70.181,0,0,543.269,-45.1711,543.238,-45.1808
0.316667,538.436,-55.9853,539.251,-56.005,552.417,-67.111,552.873,-67.1261,544.039,-59.3874,543.17,-59.2109,548.117,-74.5365,548.052,-74.544,545.924,-43.303,545.713,-43.2927,550.058,-51.6487,533.542,-51.7396,540.711,-46.6744,540.587,-46.6683,549.823,-24.9888,549.841,-24.9929,540.403,-64.9914,547.546,-65.1151,544.564,-57.8782,544.343,-57.9067,535.546,-59.973,534.707,-59.8137,547.434,-74.6765,547.374,-74.6654,549.654,-63.9174,549.323,-63.8955,541.494,-47.8003,542.517,-47.8241,536.108,-59.9061,536.258,-59.9154,542.658,-52.7077,542.873,-52.7307,538.145,-60.8321,537.526,-60.827,543.908,-55.3484,544.412,-55.3518,548.759,-70.1223,0,0,543.267,-45.113,543.237,-45.1227
0.333333,538.427,-55.9291,539.242,-55.9488,552.403,-67.0568,552.859,-67.0719,544.059,-59.3303,543.191,-59.1537,548.131,-74.4805,548.013,-74.4912,545.941,-43.2452,545.73,-43.2349,550.075,-51.5811,533.531,-51.6735,540.756,-46.6158,540.632,-46.6097,549.8,-24.9302,549.818,-24.9343,540.409,-64.936,547.55,-65.0603,544.56,-57.8188,544.339,-57.8473,535.538,-59.919,534.7,-59.7596,547.405,-74.6193,547.386,-74.6093,549.649,-63.8568,549.338,-63.8409,541.558,-47.7383,542.551,-47.7657,536.122,-59.8482,536.288,-59.8638,542.679,-52.6519,542.894,-52.6749,538.167,-60.7806,537.511,-60.7732,543.93,-55.289,544.434,-55.2925,548.758,-70.0694,0,0,543.266,-45.0549,543.236,-45.0646
0.35,538.383,-55.8703,539.222,-55.8863,552.367,-66.9966,552.822,-67.0118,544.041,-59.2709,543.175,-59.0942,548.103,-74.4233,548.027,-74.4352,545.929,-43.1841,545.715,-43.1802,550.093,-51.5135,533.582,-51.6067,540.739,-46.551,540.615,-46.5448,549.835,-24.8738,549.853,-24.8779,540.394,-64.8744,547.516,-65.0036,544.535,-57.7633,544.313,-57.7917,535.455,-59.8603,534.619,-59.7008,547.417,-74.5632,547.357,-74.5521,549.626,-63.8003,549.335,-63.7803,541.529,-47.6736,542.551,-47.6977,536.04,-59.7895,536.19,-59.7989,542.659,-52.587,542.847,-52.6137,538.022,-60.7138,537.383,-60.7127,543.927,-55.2333,544.431,-55.2368,548.773,-70.0123,0,0,543.266,-44.9903,543.205,-45.0032
0.366667,538.303,-55.8088,539.143,-55.8249,552.354,-66.9424,552.809,-66.9576,544.002,-59.2154,543.138,-59.0386,548.076,-74.3661,547.999,-74.378,545.917,-43.123,545.704,-43.119,550.051,-51.4466,533.539,-51.5377,540.754,-46.4893,540.599,-46.4799,549.813,-24.8152,549.832,-24.8193,540.361,-64.817,547.482,-64.947,544.533,-57.7039,544.311,-57.7323,535.314,-59.8033,534.479,-59.6437,547.378,-74.5103,547.317,-74.4992,549.604,-63.7438,549.312,-63.7238,541.532,-47.612,542.554,-47.6362,535.922,-59.7286,536.087,-59.7442,542.612,-52.5256,542.8,-52.5524,537.852,-60.6613,537.234,-60.6561,543.915,-55.1713,544.394,-55.1786,548.733,-69.9578,0,0,543.236,-44.9548,543.205,-44.9645
0.383333,538.272,-55.7564,539.111,-55.7726,552.341,-66.8881,552.797,-66.9034,544.001,-59.1622,543.138,-58.9853,548.091,-74.3102,547.973,-74.3208,545.903,-43.0683,545.661,-43.061,550.043,-51.3825,533.531,-51.4716,540.679,-46.431,540.555,-46.4249,549.813,-24.7506,549.831,-24.7547,540.349,-64.7656,547.488,-64.8922,544.508,-57.6483,544.286,-57.6767,535.302,-59.7596,534.49,-59.5959,547.35,-74.4531,547.331,-74.4431,549.601,-63.6934,549.271,-63.6713,541.505,-47.5472,542.497,-47.575,535.91,-59.6849,536.059,-59.6943,542.575,-52.4707,542.789,-52.4938,537.87,-60.6201,537.253,-60.6148,543.889,-55.1193,544.392,-55.123,548.708,-69.8991,0,0,543.175,-44.8966,543.175,-44.9096
0.4,538.373,-55.7079,539.187,-55.728,552.369,-66.8356,552.824,-66.8509,544,-59.109,543.139,-58.9321,548.095,-74.2585,547.977,-74.2692,545.891,-43.0135,545.68,-43.0031,550.037,-51.3184,533.53,-51.4121,540.666,-46.3727,540.542,-46.3665,549.793,-24.6919,549.811,-24.696,540.357,-64.7102,547.494,-64.8375,544.521,-57.5952,544.299,-57.6235,535.504,-59.7132,534.672,-59.5535,547.352,-74.4014,547.334,-74.3914,549.619,-63.6388,549.289,-63.6167,541.481,-47.489,542.502,-47.5134,536.054,-59.6403,536.24,-59.652,542.606,-52.4214,542.82,-52.4445,538.083,-60.58,537.465,-60.5746,543.923,-55.0663,544.392,-55.0673,548.709,-69.8462,0,0,543.207,-44.8418,543.145,-44.8547
0.416667,538.511,-55.6455,539.326,-55.6656,552.375,-66.7772,552.83,-66.7926,544.081,-59.0503,543.222,-58.8733,548.112,-74.2026,547.993,-74.2132,545.91,-42.9557,545.699,-42.9453,550.03,-51.2542,533.522,-51.346,540.684,-46.3174,540.56,-46.3112,549.773,-24.6333,549.791,-24.6374,540.365,-64.6547,547.519,-64.7786,544.557,-57.5382,544.334,-57.5666,535.698,-59.6502,534.889,-59.4865,547.367,-74.3454,547.307,-74.3342,549.656,-63.5803,549.326,-63.5582,541.518,-47.4305,542.478,-47.4553,536.248,-59.5774,536.398,-59.5867,542.683,-52.3584,542.931,-52.3843,538.348,-60.5112,537.731,-60.5058,543.948,-55.0069,544.452,-55.0106,548.726,-69.789,0,0,543.27,-44.7836,543.208,-44.7965
0.433333,538.557,-55.565,539.406,-55.5879,552.415,-66.7106,552.87,-66.726,544.096,-58.9768,543.239,-58.7997,548.098,-74.141,547.98,-74.1516,545.932,-42.8915,545.751,-42.8844,550.086,-51.1895,533.577,-51.2792,540.732,-46.2524,540.608,-46.2462,549.792,-24.5728,549.81,-24.5769,540.39,-64.5848,547.524,-64.7137,544.604,-57.4712,544.381,-57.4995,535.756,-59.5572,534.95,-59.3934,547.406,-74.2806,547.346,-74.2694,549.693,-63.5116,549.364,-63.4895,541.554,-47.3654,542.514,-47.3904,536.323,-59.4908,536.472,-59.5002,542.78,-52.2854,542.967,-52.3122,538.415,-60.4146,537.797,-60.409,543.987,-54.9374,544.491,-54.9412,548.758,-69.7276,0,0,543.303,-44.7158,543.242,-44.7287
