2013,8,10,7,25,0
Time,Allston North Bus Pos Seq Mag,Allston North Bus Pos Seq Ang,Allston South Bus Pos Seq Mag,Allston South Bus Pos Seq Ang,Alvey Dixonville Line Pos Seq Mag,Alvey Dixonville Line Pos Seq Ang,Alvey Marion Line Pos Seq Mag,Alvey Marion Line Pos Seq Ang,Big Eddy West Bus Pos Seq Mag,Big Eddy West Bus Pos Seq Ang,Big Eddy East Bus Pos Seq Mag,Big Eddy East Bus Pos Seq Ang,Captain Jack West Bus Pos Seq Mag,Captain Jack West Bus Pos Seq Ang,Captain Jack East Bus Pos Seq Mag,Captain Jack East Bus Pos Seq Ang,Central Ferry West Bus Pos Seq Mag,Central Ferry West Bus Pos Seq Ang,Central Ferry East Bus Pos Seq Mag,Central Ferry East Bus Pos Seq Ang,Custer North Bus Pos Seq Mag,Custer North Bus Pos Seq Ang,Custer South Bus Pos Seq Mag,Custer South Bus Pos Seq Ang,Echo Lake North Bus Pos Seq Mag,Echo Lake North Bus Pos Seq Ang,Echo Lake South Bus Pos Seq Mag,Echo Lake South Bus Pos Seq Ang,Garrison West Bus Pos Seq Mag,Garrison West Bus Pos Seq Ang,Garrison East Bus Pos Seq Mag,Garrison East Bus Pos Seq Ang,Grizzly North Bus Pos Seq Mag,Grizzly North Bus Pos Seq Ang,Grizzly South Bus Pos Seq Mag,Grizzly South Bus Pos Seq Ang,John Day West Bus Pos Seq Mag,John Day West Bus Pos Seq Ang,John Day East Bus Pos Seq Mag,John Day East Bus Pos Seq Ang,Keeler West Bus Pos Seq Mag,Keeler West Bus Pos Seq Ang,Keeler Allston Line Pos Seq Mag,Keeler Allston Line Pos Seq Ang,Malin North Bus Pos Seq Mag,Malin North Bus Pos Seq Ang,Malin South Bus Pos Seq Mag,Malin South Bus Pos Seq Ang,Marion North Bus Pos Seq Mag,Marion North Bus Pos Seq Ang,Marion South Bus Pos Seq Mag,Marion South Bus Pos Seq Ang,Monroe North Bus Pos Seq Mag,Monroe North Bus Pos Seq Ang,Monroe South Bus Pos Seq Mag,Monroe South Bus Pos Seq Ang,Ostrander West Bus Pos Seq Mag,Ostrander West Bus Pos Seq Ang,Ostrander East Bus Pos Seq Mag,Ostrander East Bus Pos Seq Ang,Paul North Bus Pos Seq Mag,Paul North Bus Pos Seq Ang,Paul South Bus Pos Seq Mag,Paul South Bus Pos Seq Ang,Pearl West Bus Pos Seq Mag,Pearl West Bus Pos Seq Ang,Pearl East Bus Pos Seq Mag,Pearl East Bus Pos Seq Ang,Rock Creek West Bus Pos Seq Mag,Rock Creek West Pos Seq Ang,Rock Creek Wautoma Line Pos Seq Mag,Rock Creek Wautoma Line Pos Seq Ang,Summer Lake Grizzly Line Pos Seq Mag,Summer Lake Grizzly Line Pos Seq Ang,Summer Lake Hemingway Line Pos Seq Mag,Summer Lake Hemingway Line Pos Seq Ang,Wautoma West Bus Pos Seq Mag,Wautoma West Bus Pos Seq Ang,Wautoma East Bus Pos Seq Mag,Wautoma East Bus Pos Seq Ang
0,538.788,57.5846,539.602,57.5687,547.078,54.6822,547.576,54.6635,540.905,61.3094,540.531,61.3818,543.596,54.4273,543.611,54.4172,546.382,69.267,546.199,69.2792,546.91,50.0748,530.78,49.9706,539.77,58.3985,539.555,58.4006,550.298,75.6302,550.309,75.6259,538.8,59.4429,540.684,59.4116,541.679,62.9085,541.468,62.8817,530.887,55.7396,530.07,55.8945,543.864,54.3409,543.884,54.3536,541.868,56.5817,541.509,56.606,538.81,55.7787,539.761,55.7528,532.747,56.6987,532.974,56.6869,541.926,59.5317,542.191,59.511,534.857,55.6757,534.172,55.6761,543.962,63.5471,544.426,63.5409,542.731,58.0319,0,0,0,0,0,0
0.0166667,538.772,57.5016,539.645,57.4844,547.066,54.5978,547.599,54.5819,540.934,61.2274,540.56,61.2998,543.622,54.3451,543.603,54.3323,546.4,69.1851,546.192,69.1914,546.901,49.9911,530.744,49.888,539.742,58.3157,539.527,58.3178,550.294,75.5417,550.346,75.5384,538.817,59.3584,540.643,59.329,541.687,62.8266,541.438,62.7976,530.896,55.6554,530.112,55.8128,543.892,54.2587,543.876,54.2688,541.865,56.4991,541.541,56.5259,538.782,55.6931,539.77,55.67,532.778,56.6173,533.006,56.6056,541.882,59.4493,542.208,59.427,534.866,55.592,534.181,55.5924,543.961,63.4655,544.425,63.4594,542.708,57.9496,0,0,0,0,0,0
0.0333333,538.756,57.4186,539.606,57.4054,547.065,54.5198,547.563,54.5013,540.927,61.1432,540.551,61.2155,543.615,54.2602,543.605,54.2538,546.394,69.0975,546.171,69.1079,546.894,49.9075,530.738,49.8018,539.702,58.2266,539.5,58.2349,550.279,75.4575,550.332,75.4542,538.813,59.2779,540.661,59.2448,541.695,62.7447,541.447,62.7157,530.856,55.5788,530.059,55.7296,543.86,54.1775,543.879,54.1903,541.863,56.4166,541.539,56.4433,538.756,55.6075,539.708,55.5819,532.751,56.5373,532.978,56.5255,541.899,59.3652,542.166,59.3447,534.852,55.5123,534.167,55.5125,543.941,63.3778,544.445,63.3738,542.723,57.8696,0,0,0,0,0,0
0.05,538.718,57.3395,539.556,57.32,547.054,54.4354,547.553,54.417,540.92,61.059,540.523,61.1353,543.583,54.179,543.598,54.1689,546.374,69.014,546.151,69.0245,546.854,49.8209,530.705,49.7192,539.676,58.1437,539.438,58.1497,550.266,75.3732,550.277,75.3689,538.773,59.195,540.659,59.1645,541.667,62.6606,541.419,62.6316,530.806,55.4958,530.019,55.653,543.854,54.0927,543.873,54.1054,541.838,56.3379,541.478,56.362,538.73,55.5218,539.682,55.4964,532.688,56.4546,532.916,56.4429,541.858,59.2828,542.125,59.2623,534.803,55.4298,534.094,55.4338,543.943,63.2962,544.408,63.2902,542.703,57.7872,0,0,0,0,0,0
0.0666667,538.692,57.2501,539.506,57.2347,547.01,54.3484,547.519,54.3364,540.856,60.9766,540.517,61.0511,543.577,54.0941,543.568,54.0877,546.356,68.9305,546.147,68.9367,546.816,49.7343,530.701,49.633,539.615,58.0585,539.399,58.0604,550.265,75.2847,550.265,75.2847,538.757,59.1081,540.643,59.078,541.639,62.5766,541.392,62.5475,530.782,55.4089,529.957,55.5633,543.824,54.0115,543.844,54.0243,541.802,56.2528,541.441,56.2769,538.706,55.4362,539.658,55.411,532.651,56.3681,532.879,56.3564,541.841,59.1964,542.107,59.176,534.755,55.3474,534.071,55.3474,543.906,63.2126,544.41,63.2087,542.706,57.701,0,0,0,0,0,0
0.0833333,538.666,57.1607,539.481,57.1454,547.002,54.2641,547.501,54.2458,540.852,60.8924,540.474,60.9646,543.582,54.0156,543.563,54.0028,546.354,68.8428,546.13,68.8532,546.812,49.6507,530.699,49.5468,539.615,57.9717,539.399,57.9737,550.254,75.2004,550.307,75.1972,538.757,59.0276,540.606,58.9953,541.652,62.4947,541.404,62.4656,530.724,55.3193,529.957,55.4724,543.856,53.9294,543.84,53.9394,541.755,56.1613,541.431,56.1879,538.683,55.3506,539.635,55.3255,532.638,56.2776,532.867,56.266,541.787,59.1077,542.091,59.0896,534.723,55.2547,534.038,55.2546,543.871,63.1289,544.375,63.1251,542.688,57.6186,0,0,0,0,0,0
0.1,538.679,57.0738,539.517,57.0548,546.986,54.1734,547.495,54.1615,540.871,60.8042,540.47,60.8803,543.579,53.9307,543.56,53.9179,546.378,68.761,546.169,68.7671,546.842,49.57,530.702,49.4672,539.652,57.8874,539.436,57.8893,550.286,75.1174,550.297,75.113,538.78,58.9431,540.629,58.9111,541.646,62.4066,541.4,62.3774,530.727,55.2286,529.958,55.3815,543.854,53.8445,543.838,53.8546,541.782,56.075,541.421,56.099,538.721,55.2638,539.674,55.2388,532.628,56.1872,532.856,56.1756,541.809,59.0237,542.099,58.9994,534.727,55.1646,534.042,55.1644,543.896,63.0433,544.361,63.0375,542.694,57.5323,0,0,0,0,0,0
0.116667,538.693,56.9869,539.531,56.968,546.98,54.089,547.515,54.0736,540.869,60.72,540.488,60.792,543.577,53.8458,543.558,53.833,546.378,68.6733,546.154,68.6836,546.901,49.4858,530.767,49.387,539.714,57.7992,539.475,57.805,550.289,75.0288,550.342,75.0256,538.826,58.8546,540.617,58.8245,541.623,62.3225,541.376,62.2933,530.767,55.1405,529.96,55.2906,543.853,53.7597,543.837,53.7697,541.774,55.9861,541.449,56.0126,538.771,55.1834,539.725,55.1586,532.654,56.0994,532.882,56.0878,541.854,58.9357,542.122,58.9154,534.768,55.0772,534.047,55.0742,543.883,62.9555,544.387,62.9519,542.701,57.4461,0,0,0,0,0,0
0.133333,538.708,56.9001,539.547,56.8813,547.002,54.001,547.536,53.9856,540.868,60.6357,540.524,60.71,543.576,53.7609,543.593,53.7508,546.38,68.5856,546.196,68.5976,546.9,49.4021,530.768,49.3009,539.694,57.7164,539.515,57.7207,550.293,74.9402,550.346,74.937,538.815,58.7678,540.643,58.7403,541.658,62.2366,541.412,62.2073,530.809,55.0524,529.974,55.2063,543.854,53.6748,543.872,53.6875,541.804,55.8997,541.442,55.9236,538.787,55.1004,539.741,55.0758,532.657,56.0154,532.886,56.0039,541.878,58.8517,542.146,58.8314,534.75,54.9909,534.065,54.9905,543.909,62.8699,544.413,62.8663,542.686,57.3637,0,0,0,0,0,0
0.15,538.724,56.8132,539.539,56.7984,547.034,53.9193,547.534,53.9013,540.89,60.5476,540.545,60.6217,543.577,53.676,543.593,53.6659,546.407,68.5038,546.198,68.5098,546.901,49.3185,530.77,49.2147,539.736,57.6321,539.52,57.6339,550.287,74.856,550.34,74.8528,538.841,58.6833,540.633,58.6538,541.637,62.1525,541.391,62.1232,530.826,54.9682,529.99,55.1219,543.856,53.5899,543.874,53.6027,541.81,55.8172,541.447,55.841,538.794,55.011,539.748,54.9865,532.662,55.9314,532.915,55.9161,541.867,58.7653,542.135,58.7451,534.768,54.9073,534.048,54.9041,543.899,62.7822,544.383,62.7827,542.696,57.2774,0,0,0,0,0,0
