2013,8,10,7,27,0
Time,Allston North Bus Pos Seq Mag,Allston North Bus Pos Seq Ang,Allston South Bus Pos Seq Mag,Allston South Bus Pos Seq Ang,Alvey Dixonville Line Pos Seq Mag,Alvey Dixonville Line Pos Seq Ang,Alvey Marion Line Pos Seq Mag,Alvey Marion Line Pos Seq Ang,Big Eddy West Bus Pos Seq Mag,Big Eddy West Bus Pos Seq Ang,Big Eddy East Bus Pos Seq Mag,Big Eddy East Bus Pos Seq Ang,Captain Jack West Bus Pos Seq Mag,Captain Jack West Bus Pos Seq Ang,Captain Jack East Bus Pos Seq Mag,Captain Jack East Bus Pos Seq Ang,Central Ferry West Bus Pos Seq Mag,Central Ferry West Bus Pos Seq Ang,Central Ferry East Bus Pos Seq Mag,Central Ferry East Bus Pos Seq Ang,Custer North Bus Pos Seq Mag,Custer North Bus Pos Seq Ang,Custer South Bus Pos Seq Mag,Custer South Bus Pos Seq Ang,Echo Lake North Bus Pos Seq Mag,Echo Lake North Bus Pos Seq Ang,Echo Lake South Bus Pos Seq Mag,Echo Lake South Bus Pos Seq Ang,Garrison West Bus Pos Seq Mag,Garrison West Bus Pos Seq Ang,Garrison East Bus Pos Seq Mag,Garrison East Bus Pos Seq Ang,Grizzly North Bus Pos Seq Mag,Grizzly North Bus Pos Seq Ang,Grizzly South Bus Pos Seq Mag,Grizzly South Bus Pos Seq Ang,John Day West Bus Pos Seq Mag,John Day West Bus Pos Seq Ang,John Day East Bus Pos Seq Mag,John Day East Bus Pos Seq Ang,Keeler West Bus Pos Seq Mag,Keeler West Bus Pos Seq Ang,Keeler Allston Line Pos Seq Mag,Keeler Allston Line Pos Seq Ang,Malin North Bus Pos Seq Mag,Malin North Bus Pos Seq Ang,Malin South Bus Pos Seq Mag,Malin South Bus Pos Seq Ang,Marion North Bus Pos Seq Mag,Marion North Bus Pos Seq Ang,Marion South Bus Pos Seq Mag,Marion South Bus Pos Seq Ang,Monroe North Bus Pos Seq Mag,Monroe North Bus Pos Seq Ang,Monroe South Bus Pos Seq Mag,Monroe South Bus Pos Seq Ang,Ostrander West Bus Pos Seq Mag,Ostrander West Bus Pos Seq Ang,Ostrander East Bus Pos Seq Mag,Ostrander East Bus Pos Seq Ang,Paul North Bus Pos Seq Mag,Paul North Bus Pos Seq Ang,Paul South Bus Pos Seq Mag,Paul South Bus Pos Seq Ang,Pearl West Bus Pos Seq Mag,Pearl West Bus Pos Seq Ang,Pearl East Bus Pos Seq Mag,Pearl East Bus Pos Seq Ang,Rock Creek West Bus Pos Seq Mag,Rock Creek West Pos Seq Ang,Rock Creek Wautoma Line Pos Seq Mag,Rock Creek Wautoma Line Pos Seq Ang,Summer Lake Grizzly Line Pos Seq Mag,Summer Lake Grizzly Line Pos Seq Ang,Summer Lake Hemingway Line Pos Seq Mag,Summer Lake Hemingway Line Pos Seq Ang,Wautoma West Bus Pos Seq Mag,Wautoma West Bus Pos Seq Ang,Wautoma East Bus Pos Seq Mag,Wautoma East Bus Pos Seq Ang
0.166667,538.867,93.5289,539.726,93.5141,547.315,90.6029,547.833,90.5842,540.996,97.1728,540.648,97.2468,544.012,90.4652,544.011,90.4515,546.482,105.007,546.284,105.018,547.191,86.0614,531.024,85.96,540.449,94.3607,540.233,94.3624,550.575,111.243,550.615,111.242,539.422,95.3568,540.966,95.3323,541.793,98.7667,541.533,98.7385,530.97,91.673,530.147,91.8254,544.309,90.3829,544.31,90.392,542.077,92.4814,541.741,92.5059,539.351,91.7436,540.341,91.7221,532.896,92.6034,533.108,92.593,542.061,95.487,542.346,95.4657,534.978,91.5955,534.284,91.5929,544.053,99.3904,544.573,99.3859,543.186,93.986,0,0,0,0,0,0
0.183333,538.893,93.3443,539.709,93.33,547.343,90.417,547.861,90.3985,540.998,96.9879,540.647,97.0618,544,90.2782,544,90.2691,546.507,104.824,546.309,104.834,547.184,85.8795,531.059,85.7776,540.449,94.1765,540.234,94.1782,550.602,111.063,550.627,111.058,539.435,95.1719,540.98,95.1479,541.789,98.5815,541.53,98.5532,531.009,91.4859,530.181,91.638,544.3,90.196,544.301,90.2097,542.09,92.2935,541.752,92.3179,539.388,91.5641,540.335,91.5384,532.906,92.417,533.119,92.4067,542.07,95.303,542.356,95.2818,535.018,91.4052,534.326,91.407,544.072,99.2052,544.549,99.2017,543.198,93.8028,0,0,0,0,0,0
0.2,538.927,93.1643,539.743,93.1503,547.376,90.2357,547.895,90.2174,541.005,96.8031,540.652,96.8769,544.038,90.0958,543.995,90.0866,546.497,104.641,546.298,104.651,547.178,85.7021,531.053,85.5995,540.456,93.9924,540.243,93.9986,550.635,110.884,550.62,110.879,539.454,94.9871,541,94.9636,541.79,98.3963,541.575,98.3672,531.054,91.3035,530.223,91.46,544.297,90.0137,544.297,90.0273,542.155,92.1147,541.817,92.1389,539.387,91.38,540.334,91.3546,532.968,92.235,533.181,92.2248,542.086,95.119,542.372,95.0979,535.067,91.2288,534.373,91.2258,544.097,99.02,544.574,99.0167,543.216,93.6196,0,0,0,0,0,0
0.216667,538.922,92.9845,539.74,92.9707,547.328,90.0544,547.848,90.0408,541.022,96.6228,540.625,96.697,544.038,89.9225,543.995,89.9088,546.502,104.462,546.304,104.472,547.224,85.5206,531.096,85.4218,540.47,93.8129,540.257,93.819,550.633,110.705,550.658,110.699,539.483,94.8068,540.986,94.7842,541.803,98.2156,541.546,98.1871,531.019,91.126,530.227,91.2822,544.299,89.8405,544.299,89.8496,542.138,91.9361,541.799,91.9603,539.392,91.2006,540.34,91.1755,532.949,92.058,533.163,92.0479,542.11,94.9396,542.397,94.9186,535.077,91.0479,534.341,91.0494,544.092,98.8401,544.569,98.8369,543.195,93.4367,0,0,0,0,0,0
0.233333,538.924,92.8047,539.739,92.7867,547.329,89.8776,547.849,89.8596,540.997,96.4384,540.64,96.512,544,89.74,544,89.7264,546.503,104.28,546.304,104.29,547.229,85.3433,531.061,85.2387,540.49,93.6333,540.274,93.6348,550.621,110.523,550.647,110.517,539.47,94.6223,540.973,94.6003,541.779,98.0356,541.565,98.0064,530.989,90.9439,530.191,91.095,544.307,89.6581,544.306,89.6673,542.125,91.7485,541.743,91.7772,539.403,91.0211,540.352,90.9964,532.89,91.8719,533.147,91.8617,542.097,94.7606,542.385,94.7397,535.005,90.8672,534.312,90.8637,544.042,98.6564,544.52,98.6533,543.183,93.2584,0,0,0,0,0,0
0.25,538.885,92.6205,539.744,92.6026,547.336,89.6918,547.813,89.6739,540.978,96.2541,540.619,96.3275,544.01,89.5531,543.968,89.5439,546.509,104.097,546.257,104.103,547.2,85.161,531.07,85.0606,540.47,93.4495,540.256,93.4555,550.6,110.336,550.641,110.335,539.466,94.4424,540.967,94.4163,541.797,97.8503,541.541,97.8217,531.006,90.7569,530.161,90.9126,544.277,89.4712,544.276,89.4849,542.074,91.5655,541.734,91.5894,539.375,90.8372,540.324,90.8127,532.88,91.6856,533.137,91.6755,542.085,94.577,542.374,94.5562,535.025,90.677,534.288,90.678,544.048,98.4764,544.519,98.469,543.174,93.0754,0,0,0,0,0,0
0.266667,538.895,92.4362,539.711,92.4187,547.305,89.5104,547.826,89.4928,540.969,96.0743,540.608,96.1476,543.983,89.3706,543.984,89.3615,546.478,103.915,546.268,103.921,547.18,84.9743,531.05,84.8728,540.455,93.2656,540.241,93.2715,550.599,110.154,550.64,110.152,539.507,94.2576,540.966,94.2323,541.778,97.6658,541.528,97.6416,530.987,90.5747,530.18,90.73,544.296,89.2889,544.294,89.298,542.116,91.3822,541.732,91.4061,539.353,90.6578,540.346,90.629,532.919,91.5039,533.133,91.494,542.079,94.3934,542.368,94.3727,535.051,90.4962,534.314,90.4968,544.052,98.292,544.524,98.2847,543.168,92.8879,0,0,0,0,0,0
0.283333,538.912,92.2564,539.729,92.2392,547.322,89.3291,547.844,89.3116,541.004,95.8895,540.645,95.9672,544.005,89.1882,543.963,89.179,546.495,103.732,546.253,103.743,547.162,84.792,531.031,84.6897,540.445,93.0818,540.231,93.0876,550.564,109.973,550.604,109.971,539.511,94.0732,540.97,94.0484,541.769,97.4857,541.558,97.4563,531.016,90.3971,530.205,90.5522,544.277,89.1065,544.275,89.1156,542.122,91.2037,541.78,91.2273,539.336,90.4738,540.33,90.4454,532.922,91.3269,533.18,91.317,542.082,94.2144,542.369,94.1893,535.082,90.3199,534.346,90.3204,544.062,98.1075,544.54,98.105,543.17,92.705,0,0,0,0,0,0
0.3,538.937,92.0812,539.754,92.0643,547.345,89.1523,547.867,89.135,541.01,95.7142,540.644,95.7873,543.989,89.0057,543.991,88.9966,546.475,103.551,546.275,103.56,547.154,84.6052,531.022,84.5019,540.444,92.9025,540.227,92.9037,550.589,109.794,550.63,109.793,539.48,93.8936,540.94,93.8693,541.81,97.3051,541.557,97.2762,531.051,90.2242,530.236,90.379,544.263,88.9241,544.261,88.9333,542.132,91.0252,541.79,91.0533,539.367,90.2898,540.319,90.2663,532.974,91.1545,533.188,91.1447,542.09,94.0354,542.377,94.0103,535.076,90.1484,534.383,90.1486,544.041,97.9282,544.562,97.9252,543.18,92.5267,0,0,0,0,0,0
0.316667,538.921,91.9016,539.739,91.885,547.329,88.9755,547.852,88.9584,541.017,95.5345,540.649,95.6074,543.979,88.8232,543.981,88.8141,546.503,103.368,546.261,103.379,547.147,84.423,531.014,84.3187,540.447,92.7233,540.231,92.7243,550.564,109.614,550.605,109.612,539.498,93.7137,540.958,93.6899,541.813,97.125,541.56,97.096,531.047,90.0514,530.227,90.2059,544.255,88.7418,544.253,88.7509,542.105,90.8513,541.762,90.8747,539.318,90.1058,540.314,90.0826,532.943,90.9776,533.158,90.9679,542.06,93.8567,542.394,93.836,535.031,89.9815,534.338,89.9814,544.068,97.7483,544.546,97.7461,543.149,92.3439,0,0,0,0,0,0
0.333333,538.868,91.7222,539.73,91.7056,547.277,88.7895,547.8,88.7726,540.982,95.3505,540.612,95.4234,543.975,88.6362,543.977,88.6271,546.453,103.187,546.252,103.197,547.145,84.2407,531.011,84.1355,540.411,92.5396,540.195,92.5406,550.545,109.433,550.585,109.431,539.518,93.5293,540.936,93.5062,541.772,96.941,541.521,96.9119,530.961,89.8738,530.181,90.0234,544.254,88.5548,544.251,88.5639,542.082,90.6682,541.738,90.6915,539.318,89.931,540.271,89.9036,532.874,90.7962,533.132,90.7865,542.076,93.6731,542.368,93.6528,534.991,89.796,534.298,89.7957,544.009,97.5651,544.53,97.5624,543.123,92.1566,0,0,0,0,0,0
0.35,538.861,91.5334,539.723,91.5171,547.274,88.6036,547.798,88.5868,540.948,95.162,540.576,95.2347,543.977,88.4491,543.936,88.4399,546.45,103.006,546.249,103.015,547.15,84.0584,531.014,83.9524,540.424,92.3558,540.207,92.3567,550.531,109.252,550.572,109.25,539.498,93.3405,540.917,93.318,541.738,96.7569,541.53,96.7272,530.969,89.6776,530.14,89.8315,544.258,88.3678,544.254,88.3815,542.064,90.476,541.72,90.5038,539.323,89.747,540.276,89.7199,532.895,90.6052,533.11,90.591,542.055,93.4898,542.344,93.465,535,89.6012,534.264,89.6053,543.999,97.3813,544.514,97.3742,543.147,91.9737,0,0,0,0,0,0
0.366667,538.859,91.3445,539.722,91.3286,547.32,88.4178,547.801,88.4011,540.968,94.9777,540.593,95.0502,543.94,88.2665,543.942,88.2574,546.452,102.824,546.251,102.833,547.116,83.8756,531.018,83.7738,540.398,92.1721,540.184,92.1775,550.537,109.075,550.563,109.069,539.486,93.1564,540.906,93.1343,541.752,96.5723,541.502,96.5431,530.981,89.4907,530.191,89.6444,544.225,88.1808,544.221,88.1944,542.096,90.2929,541.75,90.316,539.333,89.563,540.288,89.5362,532.879,90.4144,533.139,90.4049,542.079,93.3017,542.328,93.2818,535.015,89.4157,534.322,89.4149,544.036,97.1969,544.509,97.1906,543.132,91.7863,0,0,0,0,0,0
0.383333,538.866,91.1649,539.728,91.1447,547.284,88.2363,547.81,88.2153,540.993,94.7934,540.62,94.8704,543.953,88.0795,543.956,88.0703,546.46,102.642,546.249,102.647,547.132,83.6934,530.989,83.5901,540.424,91.9928,540.207,91.9936,550.534,108.894,550.561,108.888,539.48,92.9722,540.944,92.9503,541.771,96.3877,541.523,96.3584,530.999,89.3085,530.204,89.4619,544.239,87.9984,544.236,88.0075,542.09,90.1098,541.744,90.1328,539.306,89.3789,540.304,89.3571,532.913,90.2328,533.129,90.2234,542.069,93.1184,542.362,93.0984,535.035,89.2302,534.342,89.2339,544.037,97.013,544.51,97.0069,543.124,91.6036,0,0,0,0,0,0
0.4,538.877,90.9807,539.697,90.9654,547.298,88.0504,547.78,88.034,540.984,94.614,540.605,94.6863,543.927,87.8968,543.93,87.8877,546.431,102.461,546.22,102.466,547.153,83.5111,531.008,83.407,540.409,91.8091,540.194,91.8144,550.536,108.713,550.536,108.713,539.48,92.788,540.901,92.7669,541.754,96.2036,541.506,96.1742,530.979,89.1262,530.179,89.284,544.218,87.8112,544.213,87.8249,542.089,89.9314,541.742,89.9542,539.327,89.1996,540.283,89.1734,532.866,90.0512,533.125,90.0419,542.066,92.9397,542.357,92.9152,535.018,89.0493,534.324,89.0527,544.043,96.8292,544.516,96.8232,543.121,91.4162,0,0,0,0,0,0
0.416667,538.85,90.8012,539.714,90.7815,547.274,87.8688,547.799,87.8528,540.977,94.43,540.596,94.5022,543.909,87.7096,543.912,87.7005,546.441,102.275,546.239,102.284,547.136,83.3283,530.984,83.2279,540.401,91.6254,540.186,91.6307,550.503,108.533,550.544,108.532,539.441,92.604,540.904,92.5786,541.741,96.0196,541.499,95.9946,531.007,88.944,530.159,89.1015,544.2,87.6287,544.196,87.6378,542.051,89.7483,541.703,89.771,539.31,89.0201,540.267,88.9943,532.91,89.8743,533.127,89.865,542.066,92.7564,542.359,92.732,535.005,88.8684,534.312,88.867,544.012,96.6459,544.528,96.6396,543.08,91.2336,0,0,0,0,0,0
0.433333,538.872,90.6169,539.737,90.6022,547.299,87.6829,547.825,87.667,540.975,94.246,540.638,94.3223,543.939,87.5225,543.9,87.5132,546.423,102.094,546.22,102.104,547.125,83.1455,530.976,83.0396,540.399,91.4463,540.182,91.4469,550.516,108.352,550.544,108.347,539.452,92.4198,540.916,92.3949,541.782,95.8395,541.536,95.81,530.997,88.7664,530.188,88.919,544.19,87.4415,544.186,87.4506,542.104,89.5652,541.756,89.5924,539.299,88.836,540.256,88.8105,532.916,89.6927,533.133,89.6836,542.072,92.5731,542.367,92.5533,535.041,88.6876,534.347,88.6906,544.029,96.4621,544.551,96.4604,543.088,91.0462,0,0,0,0,0,0
0.45,538.9,90.4374,539.722,90.4229,547.285,87.5014,547.812,87.4857,540.983,94.0667,540.597,94.1386,543.93,87.3399,543.935,87.3307,546.453,101.913,546.208,101.923,547.082,82.9577,530.969,82.8559,540.401,91.2626,540.186,91.2677,550.494,108.173,550.522,108.167,539.425,92.2358,540.889,92.2114,541.781,95.6555,541.536,95.6258,530.992,88.5841,530.179,88.7411,544.186,87.2544,544.179,87.2681,542.076,89.3867,541.727,89.4138,539.293,88.6519,540.252,88.6268,532.928,89.5158,533.145,89.5021,542.086,92.3943,542.336,92.3703,535.038,88.5114,534.345,88.5094,544.057,96.2828,544.531,96.2773,543.103,90.8634,0,0,0,0,0,0
0.466667,538.846,90.2532,539.668,90.2345,547.279,87.3153,547.763,87.2995,540.949,93.883,540.604,93.9545,543.929,87.1526,543.89,87.1433,546.395,101.728,546.201,101.742,547.088,82.7704,530.924,82.6715,540.366,91.079,540.149,91.0795,550.464,107.989,550.464,107.989,539.403,92.0518,540.912,92.0277,541.743,95.4718,541.498,95.4421,530.951,88.397,530.133,88.5537,544.185,87.0718,544.18,87.0809,542.055,89.199,541.705,89.226,539.25,88.4678,540.253,88.443,532.859,89.3295,533.12,89.3159,542.058,92.2066,542.311,92.1873,535,88.321,534.265,88.3187,543.995,96.0954,544.512,96.0896,543.079,90.6761,0,0,0,0,0,0
0.483333,538.841,90.0599,539.664,90.046,547.238,87.1245,547.765,87.1091,540.961,93.6945,540.571,93.7661,543.891,86.9652,543.895,86.956,546.385,101.543,546.181,101.552,547.056,82.5825,530.933,82.4832,540.335,90.8908,540.119,90.8957,550.44,107.805,550.44,107.805,539.386,91.8632,540.895,91.8396,541.749,95.2832,541.505,95.2533,530.961,88.2054,530.139,88.3571,544.192,86.8847,544.187,86.8938,542.04,89.0067,541.689,89.0336,539.257,88.2791,540.217,88.2546,532.883,89.134,533.101,89.125,542.035,92.0189,542.332,91.9995,534.97,88.1261,534.278,88.1236,543.982,95.9075,544.503,95.9064,543.061,90.4888,0,0,0,0,0,0
0.5,538.885,89.8803,539.709,89.8621,547.286,86.9386,547.774,86.9186,540.979,93.506,540.59,93.5821,543.901,86.7779,543.906,86.7688,546.38,101.358,546.177,101.367,547.031,82.3946,530.905,82.2942,540.354,90.7025,540.138,90.7074,550.421,107.621,550.421,107.621,539.376,91.6791,540.884,91.6515,541.764,95.0991,541.522,95.0692,531.018,88.0186,530.191,88.17,544.205,86.6975,544.2,86.7066,542.074,88.8191,541.722,88.8458,539.226,88.0948,540.188,88.0661,532.912,88.9478,533.131,88.9343,542.064,91.8357,542.36,91.8118,535.03,87.9407,534.337,87.938,544.021,95.7237,544.495,95.7188,543.092,90.3015,0,0,0,0,0,0
0.516667,538.892,89.7007,539.715,89.6828,547.298,86.7525,547.783,86.7373,540.963,93.3223,540.614,93.398,543.917,86.5907,543.922,86.5816,546.382,101.173,546.178,101.182,547.048,82.2117,530.876,82.1098,540.335,90.5189,540.119,90.5237,550.421,107.441,550.449,107.436,539.414,91.495,540.924,91.4679,541.786,94.915,541.501,94.8854,531.036,87.8364,530.203,87.9922,544.224,86.5104,544.218,86.5195,542.068,88.6405,541.717,88.6626,539.244,87.9061,540.206,87.8823,532.946,88.7663,533.164,88.7575,542.054,91.6525,542.351,91.6287,535.05,87.7598,534.356,87.7615,544.024,95.5404,544.498,95.5356,543.086,90.1188,0,0,0,0,0,0
