2013,6,26,1,58,0
Time,Allston North Bus Pos Seq Mag,Allston North Bus Pos Seq Ang,Allston South Bus Pos Seq Mag,Allston South Bus Pos Seq Ang,Alvey Dixonville Line Pos Seq Mag,Alvey Dixonville Line Pos Seq Ang,Alvey Marion Line Pos Seq Mag,Alvey Marion Line Pos Seq Ang,Big Eddy West Bus Pos Seq Mag,Big Eddy West Bus Pos Seq Ang,Big Eddy East Bus Pos Seq Mag,Big Eddy East Bus Pos Seq Ang,Captain Jack West Bus Pos Seq Mag,Captain Jack West Bus Pos Seq Ang,Captain Jack East Bus Pos Seq Mag,Captain Jack East Bus Pos Seq Ang,Central Ferry West Bus Pos Seq Mag,Central Ferry West Bus Pos Seq Ang,Central Ferry East Bus Pos Seq Mag,Central Ferry East Bus Pos Seq Ang,Custer North Bus Pos Seq Mag,Custer North Bus Pos Seq Ang,Custer South Bus Pos Seq Mag,Custer South Bus Pos Seq Ang,Echo Lake North Bus Pos Seq Mag,Echo Lake North Bus Pos Seq Ang,Echo Lake South Bus Pos Seq Mag,Echo Lake South Bus Pos Seq Ang,Garrison West Bus Pos Seq Mag,Garrison West Bus Pos Seq Ang,Garrison East Bus Pos Seq Mag,Garrison East Bus Pos Seq Ang,Grizzly North Bus Pos Seq Mag,Grizzly North Bus Pos Seq Ang,Grizzly South Bus Pos Seq Mag,Grizzly South Bus Pos Seq Ang,John Day West Bus Pos Seq Mag,John Day West Bus Pos Seq Ang,John Day East Bus Pos Seq Mag,John Day East Bus Pos Seq Ang,Keeler West Bus Pos Seq Mag,Keeler West Bus Pos Seq Ang,Keeler Allston Line Pos Seq Mag,Keeler Allston Line Pos Seq Ang,Malin North Bus Pos Seq Mag,Malin North Bus Pos Seq Ang,Malin South Bus Pos Seq Mag,Malin South Bus Pos Seq Ang,Marion North Bus Pos Seq Mag,Marion North Bus Pos Seq Ang,Marion South Bus Pos Seq Mag,Marion South Bus Pos Seq Ang,Monroe North Bus Pos Seq Mag,Monroe North Bus Pos Seq Ang,Monroe South Bus Pos Seq Mag,Monroe South Bus Pos Seq Ang,Ostrander West Bus Pos Seq Mag,Ostrander West Bus Pos Seq Ang,Ostrander East Bus Pos Seq Mag,Ostrander East Bus Pos Seq Ang,Paul North Bus Pos Seq Mag,Paul North Bus Pos Seq Ang,Paul South Bus Pos Seq Mag,Paul South Bus Pos Seq Ang,Pearl West Bus Pos Seq Mag,Pearl West Bus Pos Seq Ang,Pearl East Bus Pos Seq Mag,Pearl East Bus Pos Seq Ang,Rock Creek West Bus Pos Seq Mag,Rock Creek West Pos Seq Ang,Rock Creek Wautoma Line Pos Seq Mag,Rock Creek Wautoma Line Pos Seq Ang,Summer Lake Grizzly Line Pos Seq Mag,Summer Lake Grizzly Line Pos Seq Ang,Summer Lake Hemingway Line Pos Seq Mag,Summer Lake Hemingway Line Pos Seq Ang,Wautoma West Bus Pos Seq Mag,Wautoma West Bus Pos Seq Ang,Wautoma East Bus Pos Seq Mag,Wautoma East Bus Pos Seq Ang
0,537.857,49.025,538.675,49.009,551.818,37.5461,552.267,37.533,543.83,45.3903,542.986,45.5654,547.059,29.9744,546.994,29.9626,545.736,61.5866,545.539,61.5961,548.525,53.6068,532.081,53.5181,540.469,58.471,540.327,58.4779,549.004,80.0763,549.011,80.0719,539.698,39.6614,546.854,39.5349,544.42,46.8919,544.197,46.8636,534.969,44.941,534.142,45.0821,546.373,29.822,546.319,29.8305,549.232,40.7703,548.942,40.7905,541.011,57.4025,541.992,57.3764,535.581,44.9738,535.734,44.964,542.182,52.3522,542.401,52.3296,537.524,44.0437,536.88,44.0458,543.801,49.4467,544.289,49.4427,547.814,34.4136,0,0,542.911,59.8521,542.858,59.8436
0.0166667,537.848,49.0119,538.695,48.9926,551.799,37.5362,552.248,37.5231,543.829,45.3774,542.985,45.5525,547.091,29.962,546.988,29.9525,545.739,61.5764,545.542,61.5859,548.541,53.5969,532.123,53.504,540.5,58.4569,540.358,58.4638,548.983,80.0622,549.034,80.0585,539.737,39.652,546.893,39.5256,544.416,46.879,544.193,46.8507,534.938,44.9246,534.142,45.0624,546.367,29.8119,546.335,29.8243,549.241,40.7576,548.918,40.7807,541.021,57.3923,542.038,57.3687,535.55,44.9574,535.734,44.9443,542.166,52.3393,542.386,52.3168,537.495,44.0273,536.852,44.0294,543.824,49.4368,544.313,49.4328,547.825,34.4073,0,0,542.917,59.8419,542.886,59.8294
0.0333333,537.901,48.9985,538.686,48.9796,551.815,37.5236,552.264,37.5105,543.828,45.3645,542.984,45.5396,547.107,29.9558,547.004,29.9463,545.763,61.5622,545.566,61.5717,548.558,53.5869,532.14,53.4938,540.582,58.4514,540.463,58.4544,549.006,80.0488,549.056,80.0452,539.715,39.6419,546.872,39.5157,544.412,46.8661,544.189,46.8378,534.969,44.9082,534.142,45.0427,546.383,29.8057,546.351,29.8181,549.251,40.7448,548.927,40.768,541.091,57.3808,542.108,57.3572,535.581,44.941,535.734,44.9312,542.211,52.3257,542.431,52.3031,537.499,44.0077,536.886,44.0066,543.815,49.4239,544.303,49.42,547.872,34.3984,0,0,542.923,59.8317,542.892,59.8192
0.05,537.925,48.9885,538.772,48.9692,551.823,37.5173,552.307,37.5015,543.828,45.3516,542.984,45.5331,547.122,29.9496,547.02,29.9401,545.804,61.5542,545.569,61.5616,548.609,53.5796,532.157,53.4835,540.627,58.4436,540.485,58.4505,549.028,80.0355,549.078,80.0318,539.754,39.6325,546.911,39.5065,544.44,46.8563,544.217,46.8281,535.031,44.8951,534.173,45.0328,546.399,29.7995,546.367,29.8119,549.227,40.7351,548.936,40.7552,541.115,57.3769,542.155,57.3495,535.612,44.9312,535.796,44.9181,542.264,52.3184,542.45,52.2931,537.562,43.9948,536.919,43.9969,543.838,49.414,544.327,49.4101,547.884,34.3921,0,0,542.988,59.8199,542.935,59.8113
0.0666667,537.949,48.9785,538.767,48.9627,551.831,37.511,552.288,37.4916,543.827,45.3452,543.013,45.5234,547.101,29.9457,547.036,29.9339,545.786,61.5481,545.572,61.5514,548.626,53.5697,532.148,53.477,540.65,58.4397,540.508,58.4466,549.051,80.0221,549.101,80.0185,539.76,39.6261,546.917,39.5001,544.438,46.8499,544.215,46.8216,535.031,44.8885,534.203,45.023,546.378,29.7956,546.346,29.808,549.264,40.7257,548.941,40.7489,541.161,57.3692,542.142,57.3431,535.643,44.9214,535.796,44.9116,542.256,52.312,542.503,52.2859,537.594,43.9851,536.981,43.9904,543.834,49.4076,544.35,49.4002,547.895,34.3859,0,0,542.973,59.8136,542.941,59.8011
0.0833333,537.945,48.972,538.763,48.9562,551.813,37.5012,552.296,37.4853,543.827,45.3387,543.013,45.5169,547.117,29.9395,547.014,29.93,545.789,61.5379,545.593,61.5474,548.582,53.5607,532.13,53.4639,540.599,58.431,540.517,58.4364,549.066,80.0132,549.116,80.0096,539.766,39.6196,546.923,39.4937,544.436,46.8435,544.213,46.8152,535.031,44.882,534.203,45.0164,546.394,29.7894,546.362,29.8018,549.269,40.7194,548.945,40.7425,541.112,57.3604,542.129,57.3368,535.643,44.9148,535.796,44.905,542.275,52.302,542.461,52.2766,537.595,43.9785,536.982,43.9839,543.857,49.3977,544.345,49.3938,547.87,34.3821,0,0,542.979,59.8034,542.947,59.7909
0.1,537.908,48.9625,538.755,48.9432,551.821,37.4949,552.304,37.479,543.826,45.3323,542.981,45.5073,547.133,29.9333,547.03,29.9238,545.793,61.5278,545.558,61.5351,548.529,53.5453,532.112,53.4509,540.57,58.4184,540.451,58.4214,549.081,80.0043,549.088,79.9999,539.771,39.6131,546.929,39.4873,544.464,46.8337,544.211,46.8087,535,44.8721,534.203,45.0098,546.41,29.7832,546.378,29.7956,549.273,40.713,548.95,40.7361,541.049,57.3452,542.09,57.3178,535.612,44.905,535.766,44.8952,542.233,52.2928,542.445,52.2638,537.565,43.9752,536.953,43.9741,543.852,49.3913,544.341,49.3873,547.882,34.3758,0,0,542.985,59.7932,542.932,59.7847
0.116667,537.899,48.9494,538.685,48.9306,551.829,37.4885,552.312,37.4727,543.857,45.3226,542.981,45.5008,547.149,29.9271,547.068,29.9215,545.796,61.5176,545.561,61.5249,548.502,53.5263,532.059,53.4351,540.528,58.3994,540.386,58.4063,549.103,79.991,549.111,79.9865,539.777,39.6067,546.935,39.4809,544.462,46.8272,544.239,46.799,534.97,44.8623,534.172,45,546.426,29.777,546.394,29.7894,549.278,40.7066,548.954,40.7297,541.01,57.3262,542.027,57.3027,535.612,44.8985,535.766,44.8887,542.183,52.2771,542.43,52.251,537.536,43.9654,536.893,43.9674,543.843,49.3784,544.364,49.3774,547.893,34.3695,0,0,542.954,59.7807,542.901,59.7722
0.133333,537.891,48.9364,538.677,48.9176,551.837,37.4822,552.32,37.4664,543.856,45.3161,542.98,45.4943,547.127,29.9232,547.062,29.9114,545.799,61.5074,545.602,61.5169,548.474,53.5074,532.032,53.4155,540.499,58.3868,540.38,58.3898,549.076,79.9813,549.126,79.9776,539.783,39.6002,546.94,39.4745,544.46,46.8208,544.237,46.7925,534.97,44.8492,534.142,44.9902,546.442,29.7708,546.41,29.7832,549.282,40.7003,548.931,40.7199,541.007,57.3097,542.024,57.2862,535.582,44.8886,535.766,44.8756,542.194,52.2607,542.414,52.2381,537.539,43.9523,536.925,43.9577,543.838,49.372,544.327,49.3681,547.88,34.3595,0,0,542.96,59.7705,542.907,59.762
0.15,537.883,48.9234,538.729,48.9042,551.845,37.4759,552.328,37.4601,543.856,45.3097,542.98,45.4879,547.143,29.917,547.041,29.9075,545.782,61.5013,545.606,61.5068,548.491,53.4974,532.049,53.4052,540.545,58.379,540.426,58.382,549.098,79.9679,549.106,79.9635,539.789,39.5937,546.946,39.4681,544.458,46.8144,544.235,46.7861,535.001,44.8393,534.142,45.0033,546.458,29.7646,546.389,29.7792,549.287,40.6939,548.935,40.7136,541.054,57.302,542.071,57.2785,535.613,44.8788,535.766,44.869,542.213,52.2506,542.433,52.2281,537.51,43.9425,536.896,43.9478,543.867,49.3685,544.355,49.3646,547.891,34.3532,0,0,542.944,59.7643,542.913,59.7518
