2013,7,16,2,14,0
Time,Allston North Bus Pos Seq Mag,Allston North Bus Pos Seq Ang,Allston South Bus Pos Seq Mag,Allston South Bus Pos Seq Ang,Alvey Dixonville Line Pos Seq Mag,Alvey Dixonville Line Pos Seq Ang,Alvey Marion Line Pos Seq Mag,Alvey Marion Line Pos Seq Ang,Big Eddy West Bus Pos Seq Mag,Big Eddy West Bus Pos Seq Ang,Big Eddy East Bus Pos Seq Mag,Big Eddy East Bus Pos Seq Ang,Captain Jack West Bus Pos Seq Mag,Captain Jack West Bus Pos Seq Ang,Captain Jack East Bus Pos Seq Mag,Captain Jack East Bus Pos Seq Ang,Central Ferry West Bus Pos Seq Mag,Central Ferry West Bus Pos Seq Ang,Central Ferry East Bus Pos Seq Mag,Central Ferry East Bus Pos Seq Ang,Custer North Bus Pos Seq Mag,Custer North Bus Pos Seq Ang,Custer South Bus Pos Seq Mag,Custer South Bus Pos Seq Ang,Echo Lake North Bus Pos Seq Mag,Echo Lake North Bus Pos Seq Ang,Echo Lake South Bus Pos Seq Mag,Echo Lake South Bus Pos Seq Ang,Garrison West Bus Pos Seq Mag,Garrison West Bus Pos Seq Ang,Garrison East Bus Pos Seq Mag,Garrison East Bus Pos Seq Ang,Grizzly North Bus Pos Seq Mag,Grizzly North Bus Pos Seq Ang,Grizzly South Bus Pos Seq Mag,Grizzly South Bus Pos Seq Ang,John Day West Bus Pos Seq Mag,John Day West Bus Pos Seq Ang,John Day East Bus Pos Seq Mag,John Day East Bus Pos Seq Ang,Keeler West Bus Pos Seq Mag,Keeler West Bus Pos Seq Ang,Keeler Allston Line Pos Seq Mag,Keeler Allston Line Pos Seq Ang,Malin North Bus Pos Seq Mag,Malin North Bus Pos Seq Ang,Malin South Bus Pos Seq Mag,Malin South Bus Pos Seq Ang,Marion North Bus Pos Seq Mag,Marion North Bus Pos Seq Ang,Marion South Bus Pos Seq Mag,Marion South Bus Pos Seq Ang,Monroe North Bus Pos Seq Mag,Monroe North Bus Pos Seq Ang,Monroe South Bus Pos Seq Mag,Monroe South Bus Pos Seq Ang,Ostrander West Bus Pos Seq Mag,Ostrander West Bus Pos Seq Ang,Ostrander East Bus Pos Seq Mag,Ostrander East Bus Pos Seq Ang,Paul North Bus Pos Seq Mag,Paul North Bus Pos Seq Ang,Paul South Bus Pos Seq Mag,Paul South Bus Pos Seq Ang,Pearl West Bus Pos Seq Mag,Pearl West Bus Pos Seq Ang,Pearl East Bus Pos Seq Mag,Pearl East Bus Pos Seq Ang,Rock Creek West Bus Pos Seq Mag,Rock Creek West Pos Seq Ang,Rock Creek Wautoma Line Pos Seq Mag,Rock Creek Wautoma Line Pos Seq Ang,Summer Lake Grizzly Line Pos Seq Mag,Summer Lake Grizzly Line Pos Seq Ang,Summer Lake Hemingway Line Pos Seq Mag,Summer Lake Hemingway Line Pos Seq Ang,Wautoma West Bus Pos Seq Mag,Wautoma West Bus Pos Seq Ang,Wautoma East Bus Pos Seq Mag,Wautoma East Bus Pos Seq Ang
0,537.92,51.1889,538.793,51.169,547.773,38.8133,548.32,38.7905,544.201,45.9639,543.253,46.1465,0,0,0,0,547.804,60.5658,547.622,60.581,546.92,56.9843,530.755,56.8817,540.449,56.7517,540.352,56.7505,546.873,73.5897,546.873,73.5897,542.64,41.2698,547.263,41.1889,544.31,47.7922,544.202,47.7573,536.173,44.6499,535.369,44.8132,547.868,33.5632,547.784,33.5745,546.546,41.7274,546.226,41.7512,542.751,57.4548,543.731,57.4287,539.182,43.8416,539.398,43.8323,540.651,55.7448,540.929,55.726,541.166,42.9411,540.491,42.945,544.392,50.1857,544.786,50.1787,546.866,36.3409,0,0,543.833,58.8109,543.841,58.8008
0.0166667,537.975,51.1522,538.821,51.136,547.779,38.7779,548.36,38.7524,544.226,45.9284,543.246,46.1142,0,0,0,0,547.818,60.5354,547.62,60.5445,546.88,56.9491,530.728,56.8519,540.446,56.7186,540.326,56.7213,546.863,73.5611,546.863,73.5611,542.66,41.2375,547.283,41.1569,544.325,47.7567,544.217,47.7217,536.205,44.6139,535.401,44.7772,547.869,33.5306,547.82,33.5393,546.596,41.6923,546.247,41.7127,542.745,57.4219,543.725,57.3958,539.25,43.8027,539.435,43.7966,540.654,55.7117,540.932,55.693,541.238,42.9089,540.534,42.9094,544.392,50.1501,544.819,50.146,546.887,36.3055,0,0,543.856,58.7804,543.85,58.764
0.0333333,538.01,51.1256,538.822,51.1065,547.812,38.7461,548.393,38.7206,544.252,45.8994,543.302,46.0818,0,0,0,0,547.833,60.5051,547.635,60.5142,546.876,56.9164,530.726,56.8182,540.457,56.6919,540.36,56.6907,546.854,73.5324,546.866,73.528,542.68,41.2053,547.304,41.1249,544.371,47.7242,544.234,47.6926,536.268,44.5878,535.464,44.751,547.87,33.4979,547.821,33.5067,546.613,41.6603,546.293,41.6841,542.739,57.3889,543.755,57.3654,539.256,43.7767,539.472,43.7674,540.658,55.6787,540.936,55.6599,541.279,42.8799,540.604,42.8837,544.426,50.1174,544.853,50.1134,546.873,36.2729,0,0,543.843,58.7476,543.873,58.7335
0.05,538.011,51.0961,538.857,51.0799,547.778,38.7199,548.42,38.6951,544.278,45.8703,543.297,46.056,0,0,0,0,547.848,60.4747,547.65,60.4838,546.909,56.8862,530.723,56.7845,540.455,56.6588,540.358,56.6576,546.857,73.4993,546.827,73.4937,542.668,41.176,547.325,41.093,544.389,47.695,544.252,47.6635,536.301,44.5649,535.495,44.7281,547.871,33.4652,547.822,33.474,546.628,41.6347,546.279,41.655,542.746,57.3623,543.726,57.3363,539.291,43.754,539.507,43.7447,540.672,55.6519,540.951,55.6332,541.318,42.8573,540.642,42.8611,544.432,50.0882,544.859,50.0842,546.884,36.2438,0,0,543.867,58.7171,543.875,58.7069
0.0666667,538.019,51.073,538.831,51.054,547.778,38.6909,548.386,38.669,544.305,45.8412,543.323,46.0268,0,0,0,0,547.863,60.4444,547.643,60.4574,546.883,56.8573,530.733,56.7572,540.465,56.632,540.369,56.6308,546.86,73.4663,546.831,73.4607,542.684,41.1502,547.313,41.064,544.377,47.6693,544.302,47.6374,536.302,44.5453,535.496,44.7084,547.872,33.4326,547.811,33.4476,546.642,41.609,546.261,41.6324,542.777,57.3318,543.757,57.3059,539.326,43.7313,539.513,43.7187,540.687,55.6252,540.966,55.6065,541.325,42.8379,540.62,42.8383,544.41,50.0626,544.865,50.0551,546.896,36.2148,0,0,543.891,58.6866,543.899,58.6764
0.0833333,537.966,51.0507,538.805,51.0281,547.771,38.6683,548.353,38.6428,544.301,45.8155,543.318,46.001,0,0,0,0,547.857,60.418,547.659,60.4271,546.916,56.827,530.767,56.7261,540.476,56.6053,540.343,56.6016,546.863,73.4333,546.822,73.432,542.672,41.121,547.33,41.0384,544.366,47.6435,544.291,47.6116,536.243,44.5191,535.405,44.6854,547.861,33.4062,547.813,33.415,546.596,41.583,546.275,41.6068,542.784,57.3051,543.765,57.2793,539.239,43.7083,539.455,43.6991,540.678,55.6023,540.956,55.5836,541.241,42.8148,540.565,42.8186,544.416,50.0334,544.843,50.0294,546.908,36.1858,0,0,543.892,58.66,543.9,58.6498
0.1,537.933,51.0182,538.746,50.9993,547.717,38.6322,548.326,38.6103,544.267,45.7865,543.283,45.972,0,0,0,0,547.835,60.3854,547.615,60.3984,546.89,56.7981,530.741,56.6963,540.45,56.576,540.354,56.5748,546.825,73.399,546.825,73.399,542.632,41.0883,547.29,41.006,544.352,47.6113,544.216,47.5797,536.154,44.483,535.315,44.6493,547.839,33.3698,547.778,33.3848,546.524,41.5472,546.204,41.5709,542.755,57.276,543.773,57.2527,539.155,43.6723,539.371,43.6631,540.622,55.5704,540.9,55.5517,541.133,42.7755,540.457,42.7792,544.39,50.0013,544.817,49.9974,546.834,36.1521,0,0,543.857,58.631,543.865,58.6208
0.116667,537.861,50.9764,538.708,50.9604,547.67,38.5898,548.279,38.5679,544.231,45.7446,543.246,45.9301,0,0,0,0,547.813,60.3529,547.614,60.3619,546.923,56.7679,530.715,56.6665,540.425,56.5468,540.329,56.5455,546.829,73.3659,546.829,73.3659,542.596,41.0491,547.254,40.9671,544.335,47.5727,544.199,47.5411,536.097,44.4306,535.257,44.5969,547.817,33.3333,547.756,33.3484,546.489,41.502,546.136,41.5287,542.75,57.2431,543.768,57.2198,539.135,43.6234,539.322,43.6109,540.59,55.5347,540.869,55.516,541.091,42.7234,540.354,42.7268,544.363,49.9692,544.757,49.9623,546.856,36.1168,0,0,543.808,58.5957,543.816,58.5856
0.133333,537.911,50.9332,538.724,50.9144,547.718,38.5452,548.327,38.5234,544.226,45.706,543.24,45.8913,0,0,0,0,547.812,60.3163,547.613,60.3254,546.897,56.739,530.749,56.6353,540.448,56.5098,540.316,56.5061,546.804,73.3273,546.804,73.3273,542.622,41.0104,547.248,40.9317,544.319,47.5341,544.212,47.4991,536.133,44.3815,535.322,44.5445,547.855,33.2982,547.771,33.3094,546.544,41.4605,546.191,41.4872,542.745,57.2101,543.726,57.1844,539.177,43.5747,539.394,43.5655,540.619,55.4979,540.862,55.4766,541.14,42.6749,540.435,42.6751,544.359,49.9272,544.786,49.9233,546.852,36.0777,0,0,543.818,58.559,543.826,58.5488
0.15,537.941,50.9001,538.787,50.8843,547.753,38.5134,548.362,38.4916,544.284,45.6737,543.297,45.859,0,0,0,0,547.812,60.2798,547.651,60.2911,546.895,56.7063,530.724,56.6055,540.447,56.4767,540.315,56.4729,546.82,73.2899,546.779,73.2886,542.643,40.9782,547.274,40.8934,544.367,47.5016,544.26,47.4666,536.259,44.349,535.447,44.5118,547.857,33.2655,547.809,33.2743,546.595,41.4255,546.242,41.4521,542.74,57.1772,543.722,57.1515,539.246,43.5424,539.463,43.5332,540.623,55.4648,540.902,55.4461,541.245,42.6397,540.57,42.6432,544.394,49.8945,544.821,49.8907,546.874,36.0424,0,0,543.843,58.5285,543.814,58.5159
