2013,7,16,2,16,0
Time,Allston North Bus Pos Seq Mag,Allston North Bus Pos Seq Ang,Allston South Bus Pos Seq Mag,Allston South Bus Pos Seq Ang,Alvey Dixonville Line Pos Seq Mag,Alvey Dixonville Line Pos Seq Ang,Alvey Marion Line Pos Seq Mag,Alvey Marion Line Pos Seq Ang,Big Eddy West Bus Pos Seq Mag,Big Eddy West Bus Pos Seq Ang,Big Eddy East Bus Pos Seq Mag,Big Eddy East Bus Pos Seq Ang,Captain Jack West Bus Pos Seq Mag,Captain Jack West Bus Pos Seq Ang,Captain Jack East Bus Pos Seq Mag,Captain Jack East Bus Pos Seq Ang,Central Ferry West Bus Pos Seq Mag,Central Ferry West Bus Pos Seq Ang,Central Ferry East Bus Pos Seq Mag,Central Ferry East Bus Pos Seq Ang,Custer North Bus Pos Seq Mag,Custer North Bus Pos Seq Ang,Custer South Bus Pos Seq Mag,Custer South Bus Pos Seq Ang,Echo Lake North Bus Pos Seq Mag,Echo Lake North Bus Pos Seq Ang,Echo Lake South Bus Pos Seq Mag,Echo Lake South Bus Pos Seq Ang,Garrison West Bus Pos Seq Mag,Garrison West Bus Pos Seq Ang,Garrison East Bus Pos Seq Mag,Garrison East Bus Pos Seq Ang,Grizzly North Bus Pos Seq Mag,Grizzly North Bus Pos Seq Ang,Grizzly South Bus Pos Seq Mag,Grizzly South Bus Pos Seq Ang,John Day West Bus Pos Seq Mag,John Day West Bus Pos Seq Ang,John Day East Bus Pos Seq Mag,John Day East Bus Pos Seq Ang,Keeler West Bus Pos Seq Mag,Keeler West Bus Pos Seq Ang,Keeler Allston Line Pos Seq Mag,Keeler Allston Line Pos Seq Ang,Malin North Bus Pos Seq Mag,Malin North Bus Pos Seq Ang,Malin South Bus Pos Seq Mag,Malin South Bus Pos Seq Ang,Marion North Bus Pos Seq Mag,Marion North Bus Pos Seq Ang,Marion South Bus Pos Seq Mag,Marion South Bus Pos Seq Ang,Monroe North Bus Pos Seq Mag,Monroe North Bus Pos Seq Ang,Monroe South Bus Pos Seq Mag,Monroe South Bus Pos Seq Ang,Ostrander West Bus Pos Seq Mag,Ostrander West Bus Pos Seq Ang,Ostrander East Bus Pos Seq Mag,Ostrander East Bus Pos Seq Ang,Paul North Bus Pos Seq Mag,Paul North Bus Pos Seq Ang,Paul South Bus Pos Seq Mag,Paul South Bus Pos Seq Ang,Pearl West Bus Pos Seq Mag,Pearl West Bus Pos Seq Ang,Pearl East Bus Pos Seq Mag,Pearl East Bus Pos Seq Ang,Rock Creek West Bus Pos Seq Mag,Rock Creek West Pos Seq Ang,Rock Creek Wautoma Line Pos Seq Mag,Rock Creek Wautoma Line Pos Seq Ang,Summer Lake Grizzly Line Pos Seq Mag,Summer Lake Grizzly Line Pos Seq Ang,Summer Lake Hemingway Line Pos Seq Mag,Summer Lake Hemingway Line Pos Seq Ang,Wautoma West Bus Pos Seq Mag,Wautoma West Bus Pos Seq Ang,Wautoma East Bus Pos Seq Mag,Wautoma East Bus Pos Seq Ang
0,541.064,129.245,541.88,129.228,549.563,119.383,550.193,119.361,545.308,126.586,544.341,126.77,0,0,0,0,548.262,141.123,548.086,141.132,545.652,137.57,529.49,137.469,539.649,136.346,539.556,136.343,546.893,154.326,546.872,154.32,544.722,122.31,549.331,122.226,545.529,128.461,545.443,128.428,538.393,123.868,537.56,124.033,550.226,115.079,550.145,115.093,548.005,122.056,547.675,122.078,541.683,137.459,542.715,137.435,540.348,123.707,540.529,123.694,543.58,132.96,543.863,132.938,542.868,122.624,542.207,122.625,545.498,130.754,545.902,130.748,549.203,117.717,0,0,544.017,139.057,544.008,139.044
0.0166667,541.089,129.059,541.906,129.042,549.556,119.197,550.186,119.175,545.329,126.398,544.321,126.584,0,0,0,0,548.285,140.933,548.115,140.948,545.666,137.38,529.57,137.28,539.704,136.167,539.611,136.164,546.925,154.131,546.886,154.129,544.72,122.122,549.355,122.043,545.552,128.273,545.466,128.24,538.391,123.685,537.588,123.848,550.198,114.891,550.156,114.903,548.034,121.873,547.703,121.894,541.766,137.28,542.767,137.253,540.363,123.518,540.567,123.509,543.646,132.773,543.898,132.755,542.88,122.439,542.219,122.44,545.51,130.567,545.914,130.561,549.228,117.527,0,0,544.049,138.872,544.041,138.86
0.0333333,541.087,128.877,541.938,128.857,549.592,119.009,550.185,118.99,545.346,126.216,544.332,126.401,0,0,0,0,548.287,140.747,548.144,140.758,545.686,137.19,529.534,137.091,539.733,135.985,539.61,135.985,546.945,153.94,546.906,153.938,544.747,121.938,549.361,121.856,545.58,128.086,545.462,128.055,538.43,123.5,537.586,123.664,550.234,114.706,550.192,114.718,548.046,121.686,547.714,121.707,541.76,137.092,542.762,137.066,540.371,123.336,540.575,123.327,543.654,132.592,543.939,132.571,542.897,122.254,542.236,122.255,545.528,130.38,545.961,130.378,549.24,117.343,0,0,544.054,138.685,544.079,138.675
0.05,541.063,128.691,541.881,128.674,549.558,118.825,550.19,118.804,545.317,126.026,544.298,126.212,0,0,0,0,548.295,140.56,548.118,140.568,545.65,137,529.534,136.899,539.583,135.797,539.46,135.797,546.931,153.747,546.893,153.745,544.719,121.752,549.373,121.669,545.581,127.901,545.463,127.871,538.378,123.316,537.566,123.478,550.218,114.518,550.175,114.53,548.063,121.499,547.694,121.522,541.668,136.908,542.671,136.882,540.36,123.15,540.565,123.141,543.58,132.401,543.895,132.383,542.897,122.065,542.199,122.068,545.519,130.196,545.924,130.19,549.237,117.155,0,0,544.065,138.497,544.058,138.485
0.0666667,540.983,128.504,541.836,128.485,549.548,118.635,550.159,118.61,545.295,125.837,544.305,126.019,0,0,0,0,548.276,140.371,548.071,140.382,545.496,136.804,529.385,136.704,539.285,135.599,539.162,135.599,546.905,153.559,546.867,153.557,544.675,121.562,549.368,121.479,545.56,127.713,545.417,127.679,538.345,123.125,537.491,123.289,550.208,114.33,550.165,114.342,548.027,121.31,547.694,121.331,541.456,136.711,542.43,136.688,540.332,122.96,540.514,122.948,543.48,132.213,543.766,132.192,542.843,121.875,542.145,121.877,545.46,130.005,545.892,130.003,549.183,116.965,0,0,543.927,138.308,543.982,138.294
0.0833333,540.951,128.307,541.744,128.288,549.543,118.445,550.155,118.421,545.278,125.648,544.283,125.83,0,0,0,0,548.229,140.178,548.024,140.19,545.377,136.599,529.271,136.498,539.053,135.387,538.931,135.387,546.866,153.364,546.866,153.364,544.674,121.37,549.31,121.287,545.519,127.521,545.403,127.49,538.294,122.931,537.471,123.092,550.204,114.142,550.142,114.15,547.974,121.118,547.641,121.139,541.279,136.504,542.222,136.479,540.286,122.767,540.492,122.758,543.392,132.012,543.647,131.994,542.832,121.682,542.134,121.684,545.44,129.811,545.872,129.809,549.173,116.773,0,0,543.853,138.111,543.879,138.101
0.1,540.925,128.111,541.779,128.093,549.562,118.249,550.175,118.225,545.278,125.452,544.302,125.637,0,0,0,0,548.221,139.989,548.043,139.997,545.356,136.39,529.254,136.29,539.043,135.172,538.951,135.176,546.852,153.175,546.871,153.171,544.679,121.178,549.355,121.094,545.518,127.327,545.403,127.296,538.346,122.735,537.481,122.899,550.227,113.949,550.144,113.962,548.025,120.924,547.653,120.947,541.261,136.293,542.235,136.265,540.307,122.574,540.526,122.56,543.372,131.812,543.659,131.791,542.827,121.489,542.166,121.489,545.454,129.621,545.859,129.615,549.228,116.583,0,0,543.847,137.914,543.873,137.904
0.116667,540.993,127.919,541.847,127.901,549.59,118.063,550.204,118.039,545.299,125.266,544.317,125.451,0,0,0,0,548.247,139.796,548.042,139.807,545.404,136.187,529.308,136.087,539.163,134.997,539.071,134.993,546.863,152.982,546.863,152.982,544.712,120.99,549.369,120.903,545.542,127.142,545.462,127.108,538.39,122.546,537.581,122.711,550.235,113.761,550.191,113.773,548.044,120.733,547.694,120.76,541.313,136.089,542.319,136.064,540.356,122.386,540.576,122.371,543.478,131.618,543.733,131.601,542.91,121.302,542.249,121.301,545.474,129.431,545.879,129.425,549.211,116.397,0,0,543.879,137.72,543.905,137.71
0.133333,541.059,127.734,541.914,127.716,549.624,117.877,550.2,117.856,545.325,125.081,544.337,125.265,0,0,0,0,548.252,139.606,548.046,139.618,545.46,135.991,529.337,135.888,539.228,134.808,539.136,134.805,546.899,152.796,546.881,152.79,544.714,120.804,549.374,120.719,545.545,126.954,545.432,126.923,538.427,122.363,537.613,122.528,550.209,113.575,550.164,113.587,548.076,120.552,547.725,120.579,541.373,135.898,542.349,135.87,540.398,122.204,540.581,122.192,543.492,131.434,543.78,131.413,542.947,121.123,542.286,121.122,545.466,129.243,545.899,129.241,549.238,116.21,0,0,543.92,137.533,543.915,137.52
0.15,541.036,127.55,541.891,127.533,549.587,117.696,550.182,117.668,545.297,124.894,544.303,125.078,0,0,0,0,548.234,139.42,548.056,139.428,545.493,135.798,529.374,135.696,539.206,134.616,539.114,134.613,546.903,152.607,546.865,152.605,544.722,120.618,549.362,120.531,545.519,126.768,545.407,126.737,538.41,122.179,537.591,122.343,550.229,113.387,550.184,113.399,548.032,120.366,547.718,120.39,541.378,135.706,542.355,135.679,540.363,122.017,540.569,122.008,543.483,131.246,543.739,131.229,542.886,120.935,542.247,120.938,545.492,129.059,545.897,129.054,549.214,116.02,0,0,543.906,137.346,543.932,137.336
0.166667,541,127.357,541.856,127.34,549.533,117.5,550.149,117.477,545.25,124.704,544.25,124.887,0,0,0,0,548.251,139.231,548.044,139.242,545.471,135.605,529.355,135.504,539.191,134.424,539.068,134.424,546.874,152.416,546.874,152.416,544.692,120.424,549.356,120.343,545.508,126.576,545.397,126.545,538.329,121.983,537.505,122.147,550.197,113.197,550.152,113.209,548.01,120.173,547.657,120.2,541.359,135.512,542.367,135.488,540.347,121.823,540.531,121.811,543.451,131.055,543.708,131.038,542.823,120.736,542.184,120.739,545.435,128.871,545.874,128.863,549.196,115.83,0,0,543.926,137.155,543.892,137.145
0.183333,540.97,127.163,541.8,127.143,549.545,117.306,550.162,117.283,545.244,124.51,544.299,124.695,0,0,0,0,548.212,139.042,548.005,139.053,545.485,135.408,529.373,135.308,539.181,134.232,539.059,134.232,546.87,152.232,546.87,152.232,544.69,120.234,549.335,120.15,545.503,126.384,545.393,126.353,538.329,121.783,537.499,121.946,550.229,113.01,550.143,113.023,547.972,119.977,547.656,120.001,541.315,135.321,542.324,135.298,540.292,121.621,540.536,121.611,543.398,130.861,543.716,130.844,542.841,120.533,542.143,120.534,545.452,128.677,545.857,128.672,549.183,115.64,0,0,543.892,136.965,543.888,136.952
0.2,540.981,126.967,541.812,126.947,549.563,117.112,550.161,117.085,545.269,124.321,544.294,124.502,0,0,0,0,548.179,138.853,548.033,138.863,545.475,135.215,529.366,135.116,539.178,134.04,539.086,134.037,546.891,152.043,546.853,152.041,544.693,120.044,549.319,119.958,545.504,126.192,545.395,126.161,538.335,121.582,537.522,121.749,550.209,112.82,550.163,112.831,548,119.782,547.662,119.802,541.369,135.126,542.349,135.1,540.326,121.425,540.511,121.413,543.411,130.667,543.73,130.65,542.889,120.334,542.19,120.335,545.44,128.486,545.846,128.481,549.177,115.45,0,0,543.893,136.771,543.89,136.758
0.216667,540.964,126.774,541.821,126.757,549.587,116.918,550.167,116.898,545.301,124.132,544.284,124.315,0,0,0,0,548.214,138.663,548.006,138.674,545.532,135.023,529.396,134.947,539.212,133.845,539.089,133.845,546.86,151.856,546.86,151.856,544.703,119.854,549.332,119.77,545.502,126.007,545.394,125.976,538.356,121.391,537.515,121.554,550.253,112.632,550.166,112.646,547.996,119.589,547.679,119.613,541.368,134.958,542.348,134.932,540.329,121.231,540.537,121.224,543.426,130.479,543.718,130.459,542.867,120.14,542.191,120.144,545.436,128.295,545.868,128.294,549.234,115.262,0,0,543.871,136.581,543.868,136.568
0.233333,540.943,126.586,541.802,126.57,549.559,116.733,550.159,116.706,545.278,123.941,544.279,124.128,0,0,0,0,548.193,138.474,547.985,138.485,545.503,134.852,529.401,134.755,539.158,133.659,539.035,133.659,546.872,151.672,546.855,151.665,544.719,119.665,549.35,119.582,545.506,125.821,545.373,125.786,538.323,121.199,537.5,121.366,550.245,112.442,550.158,112.455,548.02,119.401,547.643,119.423,541.311,134.77,542.353,134.744,540.324,121.044,540.51,121.032,543.414,130.294,543.706,130.274,542.837,119.952,542.138,119.952,545.429,128.11,545.836,128.105,549.201,115.074,0,0,543.886,136.394,543.883,136.381
0.25,540.929,126.399,541.762,126.38,549.557,116.541,550.138,116.521,545.225,123.753,544.257,123.937,0,0,0,0,548.149,138.289,548.002,138.299,545.511,134.659,529.381,134.559,539.11,133.474,538.987,133.473,546.815,151.483,546.835,151.479,544.703,119.477,549.337,119.396,545.49,125.632,545.383,125.601,538.282,121.014,537.49,121.177,550.22,112.258,550.173,112.27,547.991,119.21,547.635,119.236,541.291,134.579,542.272,134.554,540.265,120.855,540.473,120.847,543.379,130.106,543.672,130.086,542.812,119.764,542.113,119.764,545.402,127.922,545.808,127.917,549.231,114.888,0,0,543.846,136.207,543.844,136.194
0.266667,540.92,126.212,541.754,126.193,549.541,116.355,550.143,116.329,545.214,123.563,544.24,123.746,0,0,0,0,548.14,138.1,547.964,138.113,545.495,134.463,529.368,134.357,539.101,133.278,539.01,133.275,546.822,151.292,546.822,151.292,544.692,119.29,549.345,119.204,545.479,125.443,545.374,125.411,538.261,120.821,537.464,120.985,550.225,112.068,550.177,112.079,547.968,119.02,547.611,119.046,541.277,134.381,542.259,134.356,540.249,120.664,540.458,120.656,543.384,129.915,543.644,129.898,542.792,119.575,542.094,119.575,545.381,127.733,545.822,127.726,549.209,114.7,0,0,543.842,136.016,543.839,136.003
0.283333,540.927,126.019,541.761,126,549.551,116.163,550.153,116.137,545.209,123.372,544.229,123.555,0,0,0,0,548.137,137.911,547.989,137.921,545.516,134.264,529.392,134.158,539.161,133.077,539.07,133.073,546.835,151.101,546.797,151.099,544.667,119.098,549.344,119.018,545.475,125.253,545.346,125.218,538.283,120.627,537.482,120.79,550.235,111.878,550.147,111.891,547.952,118.829,547.631,118.853,541.331,134.183,542.345,134.156,540.277,120.47,540.485,120.462,543.4,129.717,543.661,129.7,542.796,119.381,542.097,119.38,545.4,127.542,545.806,127.538,549.232,114.51,0,0,543.842,135.819,543.872,135.81
0.3,540.94,125.825,541.775,125.807,549.567,115.971,550.17,115.946,545.21,123.181,544.248,123.368,0,0,0,0,548.14,137.721,547.992,137.732,545.544,134.064,529.452,133.963,539.226,132.882,539.103,132.881,546.833,150.914,546.795,150.912,544.706,118.908,549.327,118.828,545.477,125.064,545.374,125.033,538.334,120.437,537.527,120.6,550.228,111.693,550.179,111.705,547.979,118.637,547.619,118.663,541.391,133.986,542.375,133.962,540.273,120.279,540.519,120.269,543.445,129.53,543.706,129.513,542.843,119.184,542.166,119.188,545.39,127.354,545.831,127.347,549.223,114.322,0,0,543.881,135.632,543.88,135.619
0.316667,540.949,125.638,541.82,125.617,549.569,115.786,550.173,115.76,545.204,122.997,544.237,123.183,0,0,0,0,548.181,137.535,547.971,137.546,545.577,133.871,529.426,133.771,539.231,132.699,539.14,132.696,546.816,150.731,546.837,150.727,544.735,118.725,549.337,118.642,545.485,124.875,545.383,124.843,538.353,120.248,537.541,120.411,550.25,111.503,550.217,111.519,547.995,118.45,547.635,118.476,541.394,133.801,542.411,133.774,540.297,120.091,540.506,120.084,543.434,129.341,543.73,129.322,542.863,119,542.186,119.003,545.387,127.166,545.82,127.165,549.236,114.138,0,0,543.895,135.442,543.863,135.432
